execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
56,2023-10-11 18:07:06.530981,53.3,54.9,420,14,True,2.0,5,1
55,2023-10-11 18:07:06.601114,50.0,54.9,420,14,True,5.0,5,1
55,2023-10-11 18:07:06.673499,48.1,54.9,420,14,True,2.0,5,1
56,2023-10-11 18:07:06.747182,50.0,54.9,420,14,True,3.0,5,1
180,2023-10-11 18:07:07.204558,47.1,54.9,240,14,True,20.0,5,1
109,2023-10-11 18:07:07.340446,50.0,54.9,240,14,True,21.0,5,1
62,2023-10-11 18:07:07.426124,70.0,54.9,240,14,True,20.0,6,1
54,2023-10-11 18:07:07.483725,73.9,54.9,240,14,True,23.0,6,1
54,2023-10-11 18:07:07.555862,55.6,54.9,240,14,True,21.0,5,1
55,2023-10-11 18:07:07.629295,52.9,54.9,240,14,True,31.0,5,1
56,2023-10-11 18:07:07.702167,48.1,54.9,240,14,True,23.0,5,1
55,2023-10-11 18:07:07.773302,50.0,54.9,240,14,True,21.0,5,1
54,2023-10-11 18:07:07.844602,46.4,54.9,240,14,True,23.0,5,1
54,2023-10-11 18:07:07.916093,44.4,54.9,240,14,True,20.0,5,1
54,2023-10-11 18:07:07.988937,48.3,54.9,240,14,True,21.0,5,1
54,2023-10-11 18:07:08.060590,44.4,54.9,240,14,True,14.0,5,1
54,2023-10-11 18:07:08.131913,46.4,54.9,240,14,True,21.0,5,1
55,2023-10-11 18:07:08.206118,46.7,54.9,240,14,True,8.0,5,1
84,2023-10-11 18:07:08.403091,45.2,54.9,240,14,True,36.0,5,1
162,2023-10-11 18:07:08.724774,40.2,54.9,240,14,True,13.0,5,1
117,2023-10-11 18:07:08.899424,55.0,54.9,240,14,True,28.0,5,1
57,2023-10-11 18:07:08.974246,65.5,54.9,240,14,False,28.0,6,1
55,2023-10-11 18:07:09.044375,67.9,54.9,240,14,True,61.0,6,1
52,2023-10-11 18:07:09.113399,48.1,54.9,240,14,False,61.0,5,1
54,2023-10-11 18:07:09.187094,46.4,54.9,240,14,True,57.0,5,1
54,2023-10-11 18:07:09.258865,50.0,54.9,240,14,True,34.0,5,1
54,2023-10-11 18:07:09.330581,46.4,54.9,240,14,True,28.0,5,1
55,2023-10-11 18:07:09.403222,50.0,54.9,240,14,True,32.0,5,1
56,2023-10-11 18:07:09.476105,50.0,54.9,240,14,True,34.0,5,1
53,2023-10-11 18:07:09.545202,51.7,54.9,240,14,True,38.0,5,1
54,2023-10-11 18:07:09.618138,44.8,54.9,240,14,True,24.0,5,1
53,2023-10-11 18:07:09.689387,46.4,54.9,240,14,True,32.0,5,1
202,2023-10-11 18:07:10.177737,47.2,55.0,240,14,True,20.0,5,1
214,2023-10-11 18:07:10.395368,42.5,55.0,240,14,True,10.0,5,1
119,2023-10-11 18:07:10.518701,57.4,54.9,240,14,True,13.0,6,1
91,2023-10-11 18:07:10.628318,59.1,54.9,240,14,True,15.0,6,1
60,2023-10-11 18:07:10.705699,73.1,54.9,240,14,True,17.0,6,1
54,2023-10-11 18:07:10.770233,68.0,54.9,240,14,True,27.0,6,1
54,2023-10-11 18:07:10.843061,46.4,54.9,240,14,True,20.0,5,1
54,2023-10-11 18:07:10.915171,48.3,54.9,240,14,True,23.0,5,1
54,2023-10-11 18:07:10.987174,51.7,54.9,240,14,True,22.0,5,1
54,2023-10-11 18:07:11.059228,50.0,54.9,240,14,True,20.0,5,1
55,2023-10-11 18:07:11.132611,50.0,54.9,240,14,True,23.0,5,1
54,2023-10-11 18:07:11.203348,50.0,54.9,240,14,True,22.0,5,1
56,2023-10-11 18:07:11.276953,56.3,54.9,240,14,True,36.0,6,1
54,2023-10-11 18:07:11.347513,46.2,54.9,240,14,True,21.0,5,1
88,2023-10-11 18:07:11.480001,39.4,54.9,240,14,True,20.0,5,1
166,2023-10-11 18:07:11.839672,44.4,54.9,240,14,True,7.0,5,1
88,2023-10-11 18:07:11.967909,57.1,54.9,240,14,True,13.0,6,1
66,2023-10-11 18:07:12.040828,75.9,54.9,240,14,True,19.0,7,1
54,2023-10-11 18:07:12.100697,72.7,54.9,240,14,True,23.0,6,1
54,2023-10-11 18:07:12.172575,51.7,54.9,240,14,True,19.0,5,1
54,2023-10-11 18:07:12.244619,46.4,54.9,240,14,True,28.0,5,1
54,2023-10-11 18:07:12.316759,48.1,54.9,240,14,True,26.0,5,1
53,2023-10-11 18:07:12.388166,48.3,54.9,240,14,True,21.0,5,1
55,2023-10-11 18:07:12.462471,51.7,54.9,240,14,True,26.0,5,1
54,2023-10-11 18:07:12.533198,48.3,54.9,240,14,True,23.0,5,1
