execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature
1,2023-05-24 10:56:27.866832,0,0,0
1,2023-05-24 10:56:27.904332,0,0,0
1,2023-05-24 10:56:27.933889,0,0,0
1,2023-05-24 10:56:27.969083,0,0,0
1,2023-05-24 10:56:28.003360,0,0,0
1,2023-05-24 10:56:28.034962,0,0,0
1,2023-05-24 10:56:28.067211,0,0,0
1,2023-05-24 10:56:28.098974,0,0,0
1,2023-05-24 10:56:28.130934,0,0,0
1,2023-05-24 10:56:28.176352,0,0,0
1,2023-05-24 10:56:28.210706,0,0,0
1,2023-05-24 10:56:28.244990,0,0,0
1,2023-05-24 10:56:28.279338,0,0,0
1,2023-05-24 10:56:28.313727,0,0,0
1,2023-05-24 10:56:28.348146,0,0,0
1,2023-05-24 10:56:28.382681,0,0,0
1,2023-05-24 10:56:28.417310,0,0,0
1,2023-05-24 10:56:28.452083,0,0,0
1,2023-05-24 10:56:28.486384,0,0,0
1,2023-05-24 10:56:28.525534,0,0,0
1,2023-05-24 10:56:28.566519,0,0,0
1,2023-05-24 10:56:28.604635,0,0,0
1,2023-05-24 10:56:28.639990,0,0,0
1,2023-05-24 10:56:28.677441,0,0,0
1,2023-05-24 10:56:28.715427,0,0,0
1,2023-05-24 10:56:28.765862,0,0,0
1,2023-05-24 10:56:28.806831,0,0,0
1,2023-05-24 10:56:28.842758,0,0,0
1,2023-05-24 10:56:28.877882,0,0,0
1,2023-05-24 10:56:28.910591,0,0,0
1,2023-05-24 10:56:28.940635,0,0,0
1,2023-05-24 10:56:28.984942,0,0,0
1,2023-05-24 10:56:29.020539,0,0,0
1,2023-05-24 10:56:29.052633,0,0,0
1,2023-05-24 10:56:29.085982,0,0,0
1,2023-05-24 10:56:29.126783,0,0,0
1,2023-05-24 10:56:29.161860,0,0,0
1,2023-05-24 10:56:29.192962,0,0,0
1,2023-05-24 10:56:29.228166,0,0,0
1,2023-05-24 10:56:29.263154,0,0,0
1,2023-05-24 10:56:29.295537,0,0,0
1,2023-05-24 10:56:29.327129,0,0,0
1,2023-05-24 10:56:29.360319,0,0,0
1,2023-05-24 10:56:29.391138,0,0,0
0,2023-05-24 10:56:29.420709,0,0,0
0,2023-05-24 10:56:29.457492,0,0,0
1,2023-05-24 10:56:29.492615,0,0,0
17,2023-05-24 10:56:29.554572,0,0,0
0,2023-05-24 10:56:29.585063,0,0,0
1,2023-05-24 10:56:29.623528,0,0,0
1,2023-05-24 10:56:29.655363,0,0,0
1,2023-05-24 10:56:29.688454,0,0,0
1,2023-05-24 10:56:29.716683,0,0,0
1,2023-05-24 10:56:29.748199,0,0,0
1,2023-05-24 10:56:29.778276,0,0,0
1,2023-05-24 10:56:29.806348,0,0,0
1,2023-05-24 10:56:29.837613,0,0,0
1,2023-05-24 10:56:29.883706,0,0,0
1,2023-05-24 10:56:29.918337,0,0,0
1,2023-05-24 10:56:29.953583,0,0,0
1,2023-05-24 10:56:29.987009,0,0,0
1,2023-05-24 10:56:30.019373,0,0,0
1,2023-05-24 10:56:30.055934,0,0,0
1,2023-05-24 10:56:30.091990,0,0,0
1,2023-05-24 10:56:30.127290,0,0,0
1,2023-05-24 10:56:30.162819,0,0,0
1,2023-05-24 10:56:30.196755,0,0,0
1,2023-05-24 10:56:30.230152,0,0,0
1,2023-05-24 10:56:30.263929,0,0,0
1,2023-05-24 10:56:30.297350,0,0,0
1,2023-05-24 10:56:30.332568,0,0,0
1,2023-05-24 10:56:30.369641,0,0,0
1,2023-05-24 10:56:30.404932,0,0,0
1,2023-05-24 10:56:30.439756,0,0,0
1,2023-05-24 10:56:30.474104,0,0,0
1,2023-05-24 10:56:30.509508,0,0,0
1,2023-05-24 10:56:30.544726,0,0,0
1,2023-05-24 10:56:30.581434,0,0,0
1,2023-05-24 10:56:30.616173,0,0,0
1,2023-05-24 10:56:30.659050,0,0,0
1,2023-05-24 10:56:30.691526,0,0,0
1,2023-05-24 10:56:30.727015,0,0,0
1,2023-05-24 10:56:30.760438,0,0,0
1,2023-05-24 10:56:30.796953,0,0,0
1,2023-05-24 10:56:30.832117,0,0,0
1,2023-05-24 10:56:30.869778,0,0,0
1,2023-05-24 10:56:30.905306,0,0,0
1,2023-05-24 10:56:30.942876,0,0,0
1,2023-05-24 10:56:30.980050,0,0,0
1,2023-05-24 10:56:31.014955,0,0,0
1,2023-05-24 10:56:31.052599,0,0,0
1,2023-05-24 10:56:31.084635,0,0,0
1,2023-05-24 10:56:31.117339,0,0,0
1,2023-05-24 10:56:31.150202,0,0,0
1,2023-05-24 10:56:31.198756,0,0,0
1,2023-05-24 10:56:31.231111,0,0,0
1,2023-05-24 10:56:31.263340,0,0,0
1,2023-05-24 10:56:31.295624,0,0,0
1,2023-05-24 10:56:31.331339,0,0,0
1,2023-05-24 10:56:31.365872,0,0,0
1,2023-05-24 10:56:31.400510,0,0,0
1,2023-05-24 10:56:31.434271,0,0,0
1,2023-05-24 10:56:31.469303,0,0,0
1,2023-05-24 10:56:31.501709,0,0,0
1,2023-05-24 10:56:31.534069,0,0,0
1,2023-05-24 10:56:31.569118,0,0,0
1,2023-05-24 10:56:31.604112,0,0,0
1,2023-05-24 10:56:31.638611,0,0,0
1,2023-05-24 10:56:31.680684,0,0,0
1,2023-05-24 10:56:31.715605,0,0,0
1,2023-05-24 10:56:31.748531,0,0,0
1,2023-05-24 10:56:31.788424,0,0,0
1,2023-05-24 10:56:31.827725,0,0,0
0,2023-05-24 10:56:31.867205,0,0,0
0,2023-05-24 10:56:31.903954,0,0,0
0,2023-05-24 10:56:31.937300,0,0,0
0,2023-05-24 10:56:31.972476,0,0,0
0,2023-05-24 10:56:32.008715,0,0,0
0,2023-05-24 10:56:32.048962,0,0,0
0,2023-05-24 10:56:32.091680,0,0,0
0,2023-05-24 10:56:32.130060,0,0,0
0,2023-05-24 10:56:32.171218,0,0,0
0,2023-05-24 10:56:32.210284,0,0,0
0,2023-05-24 10:56:32.249390,0,0,0
0,2023-05-24 10:56:32.297563,0,0,0
1,2023-05-24 10:56:32.334435,0,0,0
0,2023-05-24 10:56:32.371453,0,0,0
0,2023-05-24 10:56:32.406285,0,0,0
0,2023-05-24 10:56:32.441455,0,0,0
0,2023-05-24 10:56:32.479107,0,0,0
1,2023-05-24 10:56:32.512225,0,0,0
1,2023-05-24 10:56:32.547013,0,0,0
1,2023-05-24 10:56:32.583626,0,0,0
1,2023-05-24 10:56:32.611937,0,0,0
1,2023-05-24 10:56:32.644098,0,0,0
1,2023-05-24 10:56:32.678177,0,0,0
1,2023-05-24 10:56:32.710800,0,0,0
1,2023-05-24 10:56:32.743532,0,0,0
1,2023-05-24 10:56:32.778013,0,0,0
1,2023-05-24 10:56:32.810984,0,0,0
1,2023-05-24 10:56:32.844113,0,0,0
1,2023-05-24 10:56:32.877178,0,0,0
1,2023-05-24 10:56:32.910029,0,0,0
1,2023-05-24 10:56:32.943385,0,0,0
1,2023-05-24 10:56:32.979128,0,0,0
1,2023-05-24 10:56:33.016706,0,0,0
1,2023-05-24 10:56:33.052519,0,0,0
1,2023-05-24 10:56:33.088104,0,0,0
1,2023-05-24 10:56:33.121249,0,0,0
1,2023-05-24 10:56:33.163874,0,0,0
1,2023-05-24 10:56:33.198264,0,0,0
1,2023-05-24 10:56:33.236027,0,0,0
1,2023-05-24 10:56:33.275042,0,0,0
1,2023-05-24 10:56:33.310423,0,0,0
1,2023-05-24 10:56:33.345316,0,0,0
1,2023-05-24 10:56:33.383237,0,0,0
1,2023-05-24 10:56:33.418301,0,0,0
1,2023-05-24 10:56:33.456138,0,0,0
1,2023-05-24 10:56:33.491213,0,0,0
1,2023-05-24 10:56:33.524475,0,0,0
1,2023-05-24 10:56:33.558577,0,0,0
1,2023-05-24 10:56:33.597024,0,0,0
1,2023-05-24 10:56:33.634717,0,0,0
1,2023-05-24 10:56:33.672635,0,0,0
1,2023-05-24 10:56:33.710621,0,0,0
1,2023-05-24 10:56:33.743706,0,0,0
1,2023-05-24 10:56:33.778727,0,0,0
1,2023-05-24 10:56:33.814026,0,0,0
1,2023-05-24 10:56:33.847128,0,0,0
1,2023-05-24 10:56:33.883765,0,0,0
1,2023-05-24 10:56:33.917205,0,0,0
1,2023-05-24 10:56:33.948571,0,0,0
1,2023-05-24 10:56:33.984020,0,0,0
1,2023-05-24 10:56:34.019767,0,0,0
1,2023-05-24 10:56:34.052939,0,0,0
1,2023-05-24 10:56:34.086157,0,0,0
1,2023-05-24 10:56:34.116287,0,0,0
1,2023-05-24 10:56:34.146453,0,0,0
1,2023-05-24 10:56:34.185783,0,0,0
1,2023-05-24 10:56:34.216866,0,0,0
1,2023-05-24 10:56:34.249950,0,0,0
1,2023-05-24 10:56:34.286078,0,0,0
1,2023-05-24 10:56:34.321861,0,0,0
1,2023-05-24 10:56:34.357522,0,0,0
1,2023-05-24 10:56:34.392891,0,0,0
1,2023-05-24 10:56:34.443588,0,0,0
1,2023-05-24 10:56:34.484605,0,0,0
1,2023-05-24 10:56:34.532989,0,0,0
1,2023-05-24 10:56:34.573318,0,0,0
1,2023-05-24 10:56:34.650559,0,0,0
1,2023-05-24 10:56:34.700610,0,0,0
1,2023-05-24 10:56:34.738425,0,0,0
1,2023-05-24 10:56:34.776026,0,0,0
0,2023-05-24 10:56:34.811768,0,0,0
0,2023-05-24 10:56:34.843757,0,0,0
0,2023-05-24 10:56:34.874156,0,0,0
0,2023-05-24 10:56:34.904580,0,0,0
0,2023-05-24 10:56:34.934518,0,0,0
0,2023-05-24 10:56:34.963848,0,0,0
0,2023-05-24 10:56:34.998922,0,0,0
0,2023-05-24 10:56:35.036270,0,0,0
0,2023-05-24 10:56:35.068283,0,0,0
0,2023-05-24 10:56:35.098232,0,0,0
0,2023-05-24 10:56:35.127658,0,0,0
0,2023-05-24 10:56:35.157375,0,0,0
0,2023-05-24 10:56:35.186993,0,0,0
0,2023-05-24 10:56:35.222511,0,0,0
0,2023-05-24 10:56:35.253445,0,0,0
0,2023-05-24 10:56:35.286610,0,0,0
0,2023-05-24 10:56:35.319416,0,0,0
0,2023-05-24 10:56:35.351351,0,0,0
0,2023-05-24 10:56:35.380885,0,0,0
0,2023-05-24 10:56:35.412652,0,0,0
0,2023-05-24 10:56:35.440918,0,0,0
0,2023-05-24 10:56:35.471710,0,0,0
1,2023-05-24 10:56:35.504296,0,0,0
1,2023-05-24 10:56:35.538644,0,0,0
1,2023-05-24 10:56:35.571203,0,0,0
1,2023-05-24 10:56:35.603308,0,0,0
1,2023-05-24 10:56:35.633573,0,0,0
1,2023-05-24 10:56:35.665254,0,0,0
1,2023-05-24 10:56:35.695143,0,0,0
1,2023-05-24 10:56:35.732721,0,0,0
1,2023-05-24 10:56:35.765100,0,0,0
1,2023-05-24 10:56:35.799256,0,0,0
0,2023-05-24 10:56:35.832023,0,0,0
1,2023-05-24 10:56:35.862289,0,0,0
1,2023-05-24 10:56:35.893913,0,0,0
1,2023-05-24 10:56:35.929859,0,0,0
1,2023-05-24 10:56:35.973491,0,0,0
1,2023-05-24 10:56:36.004368,0,0,0
1,2023-05-24 10:56:36.032248,0,0,0
1,2023-05-24 10:56:36.062253,0,0,0
1,2023-05-24 10:56:36.091999,0,0,0
1,2023-05-24 10:56:36.121787,0,0,0
1,2023-05-24 10:56:36.158978,0,0,0
1,2023-05-24 10:56:36.194235,0,0,0
1,2023-05-24 10:56:36.226682,0,0,0
1,2023-05-24 10:56:36.259640,0,0,0
1,2023-05-24 10:56:36.292637,0,0,0
1,2023-05-24 10:56:36.324740,0,0,0
1,2023-05-24 10:56:36.357157,0,0,0
1,2023-05-24 10:56:36.389842,0,0,0
1,2023-05-24 10:56:36.421978,0,0,0
1,2023-05-24 10:56:36.454309,0,0,0
1,2023-05-24 10:56:36.487090,0,0,0
1,2023-05-24 10:56:36.519331,0,0,0
1,2023-05-24 10:56:36.552358,0,0,0
1,2023-05-24 10:56:36.585189,0,0,0
1,2023-05-24 10:56:36.617719,0,0,0
1,2023-05-24 10:56:36.649408,0,0,0
1,2023-05-24 10:56:36.681928,0,0,0
1,2023-05-24 10:56:36.714375,0,0,0
1,2023-05-24 10:56:36.747094,0,0,0
1,2023-05-24 10:56:36.778954,0,0,0
1,2023-05-24 10:56:36.814090,0,0,0
1,2023-05-24 10:56:36.846130,0,0,0
1,2023-05-24 10:56:36.878699,0,0,0
1,2023-05-24 10:56:36.911432,0,0,0
1,2023-05-24 10:56:36.943224,0,0,0
1,2023-05-24 10:56:36.974186,0,0,0
1,2023-05-24 10:56:37.005186,0,0,0
1,2023-05-24 10:56:37.037049,0,0,0
1,2023-05-24 10:56:37.069284,0,0,0
1,2023-05-24 10:56:37.100999,0,0,0
0,2023-05-24 10:56:37.132805,0,0,0
1,2023-05-24 10:56:37.164136,0,0,0
1,2023-05-24 10:56:37.195287,0,0,0
1,2023-05-24 10:56:37.227101,0,0,0
1,2023-05-24 10:56:37.258548,0,0,0
1,2023-05-24 10:56:37.291191,0,0,0
1,2023-05-24 10:56:37.324301,0,0,0
0,2023-05-24 10:56:37.352425,0,0,0
0,2023-05-24 10:56:37.379360,0,0,0
1,2023-05-24 10:56:37.409798,0,0,0
1,2023-05-24 10:56:37.440743,0,0,0
1,2023-05-24 10:56:37.472626,0,0,0
1,2023-05-24 10:56:37.505474,0,0,0
1,2023-05-24 10:56:37.538008,0,0,0
0,2023-05-24 10:56:37.569656,0,0,0
0,2023-05-24 10:56:37.599178,0,0,0
0,2023-05-24 10:56:37.627890,0,0,0
0,2023-05-24 10:56:37.656618,0,0,0
1,2023-05-24 10:56:37.689253,0,0,0
1,2023-05-24 10:56:37.749842,0,0,0
1,2023-05-24 10:56:37.782709,0,0,0
1,2023-05-24 10:56:37.813233,0,0,0
1,2023-05-24 10:56:37.843683,0,0,0
1,2023-05-24 10:56:37.874169,0,0,0
1,2023-05-24 10:56:37.909164,0,0,0
1,2023-05-24 10:56:37.943896,0,0,0
1,2023-05-24 10:56:37.976537,0,0,0
1,2023-05-24 10:56:38.008821,0,0,0
1,2023-05-24 10:56:38.043453,0,0,0
1,2023-05-24 10:56:38.076172,0,0,0
1,2023-05-24 10:56:38.107321,0,0,0
1,2023-05-24 10:56:38.138223,0,0,0
1,2023-05-24 10:56:38.171738,0,0,0
1,2023-05-24 10:56:38.201686,0,0,0
1,2023-05-24 10:56:38.231486,0,0,0
1,2023-05-24 10:56:38.263294,0,0,0
1,2023-05-24 10:56:38.293493,0,0,0
1,2023-05-24 10:56:38.325892,0,0,0
1,2023-05-24 10:56:38.358719,0,0,0
1,2023-05-24 10:56:38.391305,0,0,0
1,2023-05-24 10:56:38.423911,0,0,0
1,2023-05-24 10:56:38.453629,0,0,0
1,2023-05-24 10:56:38.486104,0,0,0
1,2023-05-24 10:56:38.516314,0,0,0
1,2023-05-24 10:56:38.547973,0,0,0
1,2023-05-24 10:56:38.580522,0,0,0
1,2023-05-24 10:56:38.613187,0,0,0
1,2023-05-24 10:56:38.648632,0,0,0
1,2023-05-24 10:56:38.695901,0,0,0
1,2023-05-24 10:56:38.726719,0,0,0
1,2023-05-24 10:56:38.759111,0,0,0
1,2023-05-24 10:56:38.792031,0,0,0
1,2023-05-24 10:56:38.824354,0,0,0
1,2023-05-24 10:56:38.856696,0,0,0
1,2023-05-24 10:56:38.891740,0,0,0
1,2023-05-24 10:56:38.927103,0,0,0
1,2023-05-24 10:56:38.968486,0,0,0
1,2023-05-24 10:56:39.010954,0,0,0
1,2023-05-24 10:56:39.048567,0,0,0
1,2023-05-24 10:56:39.080924,0,0,0
1,2023-05-24 10:56:39.110447,0,0,0
1,2023-05-24 10:56:39.140607,0,0,0
1,2023-05-24 10:56:39.170108,0,0,0
1,2023-05-24 10:56:39.200376,0,0,0
1,2023-05-24 10:56:39.227422,0,0,0
1,2023-05-24 10:56:39.259342,0,0,0
1,2023-05-24 10:56:39.291199,0,0,0
1,2023-05-24 10:56:39.323872,0,0,0
1,2023-05-24 10:56:39.354992,0,0,0
1,2023-05-24 10:56:39.387723,0,0,0
1,2023-05-24 10:56:39.420345,0,0,0
1,2023-05-24 10:56:39.452867,0,0,0
1,2023-05-24 10:56:39.485776,0,0,0
1,2023-05-24 10:56:39.518842,0,0,0
1,2023-05-24 10:56:39.554034,0,0,0
1,2023-05-24 10:56:39.588497,0,0,0
1,2023-05-24 10:56:39.632518,0,0,0
1,2023-05-24 10:56:39.667822,0,0,0
0,2023-05-24 10:56:39.701939,0,0,0
1,2023-05-24 10:56:39.739158,0,0,0
0,2023-05-24 10:56:39.781709,0,0,0
1,2023-05-24 10:56:39.817183,0,0,0
0,2023-05-24 10:56:39.856638,0,0,0
0,2023-05-24 10:56:39.892129,0,0,0
0,2023-05-24 10:56:39.928493,0,0,0
1,2023-05-24 10:56:39.963153,0,0,0
1,2023-05-24 10:56:39.997648,0,0,0
1,2023-05-24 10:56:40.041536,0,0,0
1,2023-05-24 10:56:40.090252,0,0,0
1,2023-05-24 10:56:40.145987,0,0,0
1,2023-05-24 10:56:40.200460,0,0,0
1,2023-05-24 10:56:40.259121,0,0,0
1,2023-05-24 10:56:40.313312,0,0,0
1,2023-05-24 10:56:40.388602,0,0,0
1,2023-05-24 10:56:40.466130,0,0,0
1,2023-05-24 10:56:40.530910,0,0,0
1,2023-05-24 10:56:40.614801,0,0,0
9,2023-05-24 10:56:40.663871,0,0,0
1,2023-05-24 10:56:40.730963,0,0,0
1,2023-05-24 10:56:40.796231,0,0,0
1,2023-05-24 10:56:40.868849,0,0,0
1,2023-05-24 10:56:40.976776,0,0,0
1,2023-05-24 10:56:41.055974,0,0,0
1,2023-05-24 10:56:41.114977,0,0,0
1,2023-05-24 10:56:41.189798,0,0,0
1,2023-05-24 10:56:41.267845,0,0,0
1,2023-05-24 10:56:41.371014,0,0,0
1,2023-05-24 10:56:41.465878,0,0,0
1,2023-05-24 10:56:41.525839,0,0,0
1,2023-05-24 10:56:41.566163,0,0,0
1,2023-05-24 10:56:41.610561,0,0,0
1,2023-05-24 10:56:41.644950,0,0,0
1,2023-05-24 10:56:41.680128,0,0,0
1,2023-05-24 10:56:41.717372,0,0,0
1,2023-05-24 10:56:41.773254,0,0,0
1,2023-05-24 10:56:41.807592,0,0,0
1,2023-05-24 10:56:41.845106,0,0,0
1,2023-05-24 10:56:41.882460,0,0,0
1,2023-05-24 10:56:41.926471,0,0,0
1,2023-05-24 10:56:41.960524,0,0,0
1,2023-05-24 10:56:41.994353,0,0,0
1,2023-05-24 10:56:42.028291,0,0,0
1,2023-05-24 10:56:42.058730,0,0,0
1,2023-05-24 10:56:42.094303,0,0,0
1,2023-05-24 10:56:42.128962,0,0,0
1,2023-05-24 10:56:42.164206,0,0,0
1,2023-05-24 10:56:42.198957,0,0,0
1,2023-05-24 10:56:42.239179,0,0,0
1,2023-05-24 10:56:42.274153,0,0,0
1,2023-05-24 10:56:42.314993,0,0,0
1,2023-05-24 10:56:42.355207,0,0,0
1,2023-05-24 10:56:42.392600,0,0,0
1,2023-05-24 10:56:42.430121,0,0,0
1,2023-05-24 10:56:42.467138,0,0,0
1,2023-05-24 10:56:42.507230,0,0,0
1,2023-05-24 10:56:42.545184,0,0,0
1,2023-05-24 10:56:42.581783,0,0,0
1,2023-05-24 10:56:42.616669,0,0,0
1,2023-05-24 10:56:42.649662,0,0,0
1,2023-05-24 10:56:42.681910,0,0,0
1,2023-05-24 10:56:42.714816,0,0,0
1,2023-05-24 10:56:42.747496,0,0,0
1,2023-05-24 10:56:42.780152,0,0,0
1,2023-05-24 10:56:42.812519,0,0,0
1,2023-05-24 10:56:42.849933,0,0,0
1,2023-05-24 10:56:42.887431,0,0,0
1,2023-05-24 10:56:42.919710,0,0,0
1,2023-05-24 10:56:42.952099,0,0,0
1,2023-05-24 10:56:42.984319,0,0,0
1,2023-05-24 10:56:43.016745,0,0,0
1,2023-05-24 10:56:43.049263,0,0,0
1,2023-05-24 10:56:43.083996,0,0,0
1,2023-05-24 10:56:43.118142,0,0,0
0,2023-05-24 10:56:43.151685,0,0,0
0,2023-05-24 10:56:43.184461,0,0,0
0,2023-05-24 10:56:43.217782,0,0,0
0,2023-05-24 10:56:43.250949,0,0,0
0,2023-05-24 10:56:43.286632,0,0,0
0,2023-05-24 10:56:43.320079,0,0,0
0,2023-05-24 10:56:43.351340,0,0,0
0,2023-05-24 10:56:43.383034,0,0,0
0,2023-05-24 10:56:43.413338,0,0,0
0,2023-05-24 10:56:43.444384,0,0,0
0,2023-05-24 10:56:43.473142,0,0,0
0,2023-05-24 10:56:43.501719,0,0,0
0,2023-05-24 10:56:43.529810,0,0,0
0,2023-05-24 10:56:43.557171,0,0,0
0,2023-05-24 10:56:43.584195,0,0,0
0,2023-05-24 10:56:43.614806,0,0,0
0,2023-05-24 10:56:43.643898,0,0,0
0,2023-05-24 10:56:43.674753,0,0,0
0,2023-05-24 10:56:43.704774,0,0,0
0,2023-05-24 10:56:43.739472,0,0,0
0,2023-05-24 10:56:43.766169,0,0,0
0,2023-05-24 10:56:43.793816,0,0,0
0,2023-05-24 10:56:43.839560,0,0,0
0,2023-05-24 10:56:43.868847,0,0,0
1,2023-05-24 10:56:43.901525,0,0,0
1,2023-05-24 10:56:43.936602,0,0,0
1,2023-05-24 10:56:43.969528,0,0,0
1,2023-05-24 10:56:44.008957,0,0,0
0,2023-05-24 10:56:44.050314,0,0,0
0,2023-05-24 10:56:44.084036,0,0,0
0,2023-05-24 10:56:44.123803,0,0,0
0,2023-05-24 10:56:44.157866,0,0,0
0,2023-05-24 10:56:44.192107,0,0,0
0,2023-05-24 10:56:44.226031,0,0,0
1,2023-05-24 10:56:44.258162,0,0,0
1,2023-05-24 10:56:44.290618,0,0,0
1,2023-05-24 10:56:44.324213,0,0,0
1,2023-05-24 10:56:44.420650,0,0,0
1,2023-05-24 10:56:44.457927,0,0,0
1,2023-05-24 10:56:44.517030,0,0,0
1,2023-05-24 10:56:44.643172,0,0,0
1,2023-05-24 10:56:44.777143,0,0,0
1,2023-05-24 10:56:44.823045,0,0,0
1,2023-05-24 10:56:44.884808,0,0,0
0,2023-05-24 10:56:44.920098,0,0,0
2,2023-05-24 10:56:44.973951,0,0,0
1,2023-05-24 10:56:45.031356,0,0,0
1,2023-05-24 10:56:45.084200,0,0,0
1,2023-05-24 10:56:45.123688,0,0,0
1,2023-05-24 10:56:45.184416,0,0,0
1,2023-05-24 10:56:45.239139,0,0,0
1,2023-05-24 10:56:45.318551,0,0,0
0,2023-05-24 10:56:45.384648,0,0,0
0,2023-05-24 10:56:45.426370,0,0,0
0,2023-05-24 10:56:45.480055,0,0,0
0,2023-05-24 10:56:45.513895,0,0,0
2,2023-05-24 10:56:45.547583,0,0,0
1,2023-05-24 10:56:45.582161,0,0,0
1,2023-05-24 10:56:45.619541,0,0,0
1,2023-05-24 10:56:45.656898,0,0,0
1,2023-05-24 10:56:45.693465,0,0,0
1,2023-05-24 10:56:45.729847,0,0,0
1,2023-05-24 10:56:45.766431,0,0,0
1,2023-05-24 10:56:45.803042,0,0,0
1,2023-05-24 10:56:45.838097,0,0,0
1,2023-05-24 10:56:45.875703,0,0,0
1,2023-05-24 10:56:45.919612,0,0,0
1,2023-05-24 10:56:45.965979,0,0,0
1,2023-05-24 10:56:46.006991,0,0,0
1,2023-05-24 10:56:46.043038,0,0,0
1,2023-05-24 10:56:46.078521,0,0,0
1,2023-05-24 10:56:46.111108,0,0,0
1,2023-05-24 10:56:46.143846,0,0,0
0,2023-05-24 10:56:46.180942,0,0,0
1,2023-05-24 10:56:46.212886,0,0,0
1,2023-05-24 10:56:46.249602,0,0,0
