execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature
27,2023-05-24 10:56:32.946503,91.2,85.6,63.0
30,2023-05-24 10:56:32.982034,89.3,85.6,63.0
32,2023-05-24 10:56:33.019855,81.4,85.6,63.0
30,2023-05-24 10:56:33.055232,86.0,85.6,63.0
30,2023-05-24 10:56:33.091355,88.1,85.6,63.0
27,2023-05-24 10:56:33.123702,88.2,85.6,63.0
38,2023-05-24 10:56:33.166425,93.0,85.6,63.0
29,2023-05-24 10:56:33.201199,86.5,85.6,63.0
32,2023-05-24 10:56:33.238789,84.1,85.6,63.0
34,2023-05-24 10:56:33.277974,87.3,85.6,63.0
30,2023-05-24 10:56:33.313230,86.8,85.6,63.0
30,2023-05-24 10:56:33.348549,89.5,85.6,63.0
32,2023-05-24 10:56:33.386336,90.8,85.6,63.0
29,2023-05-24 10:56:33.421235,84.3,85.6,63.0
32,2023-05-24 10:56:33.459267,84.6,85.6,63.0
30,2023-05-24 10:56:33.494522,85.7,85.6,63.0
27,2023-05-24 10:56:33.527799,84.3,85.6,63.0
28,2023-05-24 10:56:33.561725,89.3,85.6,63.0
33,2023-05-24 10:56:33.600032,86.4,85.6,63.0
32,2023-05-24 10:56:33.637712,87.1,85.6,63.0
32,2023-05-24 10:56:33.675688,87.7,85.6,63.0
32,2023-05-24 10:56:33.713739,82.0,85.6,63.0
28,2023-05-24 10:56:33.746934,84.0,85.6,63.0
29,2023-05-24 10:56:33.781278,92.2,85.6,63.0
30,2023-05-24 10:56:33.816762,87.7,85.6,63.0
28,2023-05-24 10:56:33.850508,87.9,85.6,63.0
31,2023-05-24 10:56:33.886979,89.3,85.6,63.0
28,2023-05-24 10:56:33.920674,80.8,85.6,63.0
26,2023-05-24 10:56:33.951068,88.2,85.6,63.0
31,2023-05-24 10:56:33.986804,89.3,85.6,63.0
31,2023-05-24 10:56:34.022962,86.0,85.6,63.0
28,2023-05-24 10:56:34.055661,90.6,85.6,63.0
28,2023-05-24 10:56:34.088817,88.5,85.6,63.0
25,2023-05-24 10:56:34.119140,88.0,85.6,63.0
25,2023-05-24 10:56:34.149493,89.4,85.6,63.0
25,2023-05-24 10:56:34.188860,90.8,85.6,63.0
25,2023-05-24 10:56:34.219658,91.8,85.6,63.0
28,2023-05-24 10:56:34.252444,88.5,85.6,63.0
31,2023-05-24 10:56:34.289135,89.5,85.6,63.0
30,2023-05-24 10:56:34.324994,84.5,85.6,63.0
30,2023-05-24 10:56:34.360607,87.7,85.6,63.0
30,2023-05-24 10:56:34.396027,96.5,85.6,63.0
36,2023-05-24 10:56:34.447655,88.1,85.6,63.0
35,2023-05-24 10:56:34.487461,93.8,85.6,63.0
34,2023-05-24 10:56:34.535755,85.5,85.6,63.0
35,2023-05-24 10:56:34.577814,91.4,85.6,63.0
68,2023-05-24 10:56:34.653276,87.7,85.7,63.0
35,2023-05-24 10:56:34.703530,86.7,85.7,63.0
32,2023-05-24 10:56:34.741745,82.5,85.7,63.0
32,2023-05-24 10:56:34.780562,86.7,85.7,63.0
29,2023-05-24 10:56:34.814343,87.5,85.7,63.0
27,2023-05-24 10:56:34.846887,86.8,85.7,63.0
25,2023-05-24 10:56:34.877351,91.1,85.6,63.0
25,2023-05-24 10:56:34.907747,92.2,85.6,63.0
24,2023-05-24 10:56:34.937681,86.5,85.6,63.0
24,2023-05-24 10:56:34.966300,86.7,85.6,62.0
30,2023-05-24 10:56:35.002509,91.1,85.6,62.0
30,2023-05-24 10:56:35.039487,88.3,85.6,62.0
24,2023-05-24 10:56:35.071423,88.2,85.6,62.0
24,2023-05-24 10:56:35.101642,92.2,85.6,62.0
22,2023-05-24 10:56:35.130529,87.0,85.6,62.0
24,2023-05-24 10:56:35.160422,88.9,85.6,62.0
24,2023-05-24 10:56:35.190029,88.2,85.6,62.0
25,2023-05-24 10:56:35.225669,87.9,85.6,62.0
25,2023-05-24 10:56:35.256466,84.8,85.6,62.0
28,2023-05-24 10:56:35.289022,92.0,85.6,62.0
28,2023-05-24 10:56:35.322441,86.0,85.6,62.0
26,2023-05-24 10:56:35.354503,84.9,85.6,62.0
24,2023-05-24 10:56:35.383662,86.7,85.6,62.0
27,2023-05-24 10:56:35.415534,86.5,85.6,62.0
23,2023-05-24 10:56:35.443709,89.1,85.6,62.0
25,2023-05-24 10:56:35.474837,90.2,85.6,62.0
27,2023-05-24 10:56:35.507371,92.2,85.6,62.0
27,2023-05-24 10:56:35.541754,85.7,85.6,62.0
27,2023-05-24 10:56:35.574036,86.5,85.6,62.0
27,2023-05-24 10:56:35.606439,88.7,85.6,62.0
25,2023-05-24 10:56:35.636551,86.4,85.6,62.0
25,2023-05-24 10:56:35.668055,90.6,85.6,62.0
25,2023-05-24 10:56:35.698349,92.6,85.6,62.0
32,2023-05-24 10:56:35.735420,87.3,85.6,62.0
27,2023-05-24 10:56:35.768139,86.5,85.6,62.0
28,2023-05-24 10:56:35.802312,92.9,85.6,62.0
27,2023-05-24 10:56:35.835085,84.6,85.6,62.0
25,2023-05-24 10:56:35.865690,86.3,85.6,62.0
26,2023-05-24 10:56:35.896949,95.5,85.6,62.0
30,2023-05-24 10:56:35.932798,88.5,85.6,62.0
38,2023-05-24 10:56:35.976874,88.6,85.6,62.0
25,2023-05-24 10:56:36.007222,88.2,85.6,62.0
23,2023-05-24 10:56:36.035259,86.4,85.6,62.0
25,2023-05-24 10:56:36.065083,84.8,85.6,62.0
25,2023-05-24 10:56:36.094758,89.8,85.6,62.0
25,2023-05-24 10:56:36.124265,91.3,85.6,62.0
32,2023-05-24 10:56:36.162004,89.2,85.6,62.0
30,2023-05-24 10:56:36.196821,88.7,85.6,62.0
27,2023-05-24 10:56:36.229603,88.2,85.6,62.0
28,2023-05-24 10:56:36.262960,83.9,85.6,62.0
27,2023-05-24 10:56:36.295595,84.3,85.6,62.0
27,2023-05-24 10:56:36.327673,86.8,85.6,62.0
27,2023-05-24 10:56:36.360210,85.7,85.6,62.0
27,2023-05-24 10:56:36.392445,90.0,85.6,62.0
27,2023-05-24 10:56:36.424912,88.7,85.6,62.0
27,2023-05-24 10:56:36.457734,87.3,85.6,62.0
27,2023-05-24 10:56:36.490042,86.3,85.6,62.0
27,2023-05-24 10:56:36.522519,86.5,85.6,62.0
27,2023-05-24 10:56:36.555695,86.5,85.6,62.0
27,2023-05-24 10:56:36.588228,88.5,85.6,62.0
27,2023-05-24 10:56:36.620029,92.2,85.6,62.0
27,2023-05-24 10:56:36.652435,90.0,85.6,62.0
27,2023-05-24 10:56:36.684840,84.6,85.6,62.0
27,2023-05-24 10:56:36.717574,88.5,85.6,62.0
27,2023-05-24 10:56:36.750564,83.9,85.6,62.0
26,2023-05-24 10:56:36.781803,86.8,85.6,62.0
30,2023-05-24 10:56:36.816677,92.0,85.6,62.0
27,2023-05-24 10:56:36.848877,86.5,85.6,62.0
27,2023-05-24 10:56:36.882008,85.7,85.6,62.0
27,2023-05-24 10:56:36.914521,88.0,85.6,62.0
26,2023-05-24 10:56:36.946507,86.3,85.6,62.0
25,2023-05-24 10:56:36.977687,84.3,85.6,62.0
25,2023-05-24 10:56:37.008176,86.7,85.6,62.0
26,2023-05-24 10:56:37.039770,90.2,85.6,62.0
27,2023-05-24 10:56:37.071751,84.3,85.6,62.0
27,2023-05-24 10:56:37.103785,85.7,85.6,62.0
27,2023-05-24 10:56:37.135758,90.2,85.6,62.0
26,2023-05-24 10:56:37.167673,86.3,85.6,62.0
25,2023-05-24 10:56:37.197587,82.6,85.6,62.0
27,2023-05-24 10:56:37.229411,92.0,85.6,62.0
27,2023-05-24 10:56:37.261742,87.7,85.6,62.0
27,2023-05-24 10:56:37.294466,86.8,85.6,62.0
27,2023-05-24 10:56:37.327262,88.0,85.6,62.0
23,2023-05-24 10:56:37.355757,88.9,85.6,62.0
21,2023-05-24 10:56:37.382535,83.7,85.6,62.0
25,2023-05-24 10:56:37.413109,86.7,85.6,62.0
25,2023-05-24 10:56:37.443384,90.2,85.6,62.0
27,2023-05-24 10:56:37.475765,86.0,85.6,62.0
27,2023-05-24 10:56:37.508278,88.2,85.6,62.0
27,2023-05-24 10:56:37.541167,90.4,85.6,62.0
26,2023-05-24 10:56:37.572725,84.3,85.6,62.0
24,2023-05-24 10:56:37.602082,86.0,85.6,62.0
23,2023-05-24 10:56:37.630322,90.9,85.6,62.0
24,2023-05-24 10:56:37.659322,88.9,85.6,62.0
27,2023-05-24 10:56:37.691753,88.2,85.6,62.0
56,2023-05-24 10:56:37.753047,84.2,85.6,62.0
27,2023-05-24 10:56:37.785478,86.0,85.6,62.0
25,2023-05-24 10:56:37.815730,86.3,85.6,62.0
26,2023-05-24 10:56:37.846796,90.2,85.6,62.0
25,2023-05-24 10:56:37.876948,84.8,85.6,62.0
30,2023-05-24 10:56:37.911778,90.9,85.6,62.0
30,2023-05-24 10:56:37.946748,91.1,85.6,62.0
27,2023-05-24 10:56:37.979420,86.3,85.6,62.0
27,2023-05-24 10:56:38.011582,88.2,85.6,62.0
29,2023-05-24 10:56:38.046552,86.0,85.6,62.0
27,2023-05-24 10:56:38.079328,84.3,85.6,62.0
26,2023-05-24 10:56:38.109588,88.9,85.6,62.0
26,2023-05-24 10:56:38.140490,92.2,85.6,62.0
27,2023-05-24 10:56:38.174797,89.3,85.6,62.0
24,2023-05-24 10:56:38.204625,87.0,85.6,62.0
24,2023-05-24 10:56:38.233724,94.0,85.6,62.0
27,2023-05-24 10:56:38.266472,86.0,85.6,62.0
25,2023-05-24 10:56:38.296258,88.9,85.6,62.0
27,2023-05-24 10:56:38.328771,92.0,85.6,62.0
27,2023-05-24 10:56:38.361791,89.3,85.6,62.0
27,2023-05-24 10:56:38.394574,90.2,85.6,62.0
27,2023-05-24 10:56:38.426777,88.5,85.6,62.0
24,2023-05-24 10:56:38.456694,86.7,85.6,62.0
27,2023-05-24 10:56:38.489154,86.0,85.6,62.0
25,2023-05-24 10:56:38.518867,90.2,85.6,62.0
27,2023-05-24 10:56:38.550871,92.3,85.6,62.0
27,2023-05-24 10:56:38.583479,87.8,85.6,62.0
27,2023-05-24 10:56:38.615467,88.2,85.6,62.0
31,2023-05-24 10:56:38.651372,89.8,85.6,62.0
30,2023-05-24 10:56:38.699018,82.7,85.6,62.0
25,2023-05-24 10:56:38.729364,87.2,85.6,62.0
27,2023-05-24 10:56:38.762106,91.4,85.6,62.0
27,2023-05-24 10:56:38.794804,88.0,85.6,62.0
27,2023-05-24 10:56:38.826849,90.2,85.6,62.0
27,2023-05-24 10:56:38.859852,90.0,85.6,62.0
29,2023-05-24 10:56:38.894962,85.7,85.6,62.0
30,2023-05-24 10:56:38.930589,89.5,85.6,62.0
35,2023-05-24 10:56:38.971453,95.3,85.6,62.0
30,2023-05-24 10:56:39.013318,95.2,85.6,62.0
33,2023-05-24 10:56:39.051112,91.9,85.6,62.0
27,2023-05-24 10:56:39.083484,84.6,85.6,62.0
25,2023-05-24 10:56:39.113465,86.4,85.6,62.0
25,2023-05-24 10:56:39.142980,94.0,85.6,62.0
25,2023-05-24 10:56:39.173197,93.5,85.6,62.0
25,2023-05-24 10:56:39.202889,91.7,85.6,62.0
22,2023-05-24 10:56:39.230005,91.3,85.6,62.0
27,2023-05-24 10:56:39.261735,94.1,85.6,62.0
27,2023-05-24 10:56:39.293861,90.2,85.6,62.0
27,2023-05-24 10:56:39.326790,86.5,85.6,62.0
26,2023-05-24 10:56:39.357767,90.2,85.6,62.0
27,2023-05-24 10:56:39.390768,88.0,85.6,62.0
27,2023-05-24 10:56:39.422871,90.0,85.6,62.0
28,2023-05-24 10:56:39.455789,90.6,85.6,62.0
27,2023-05-24 10:56:39.489163,88.7,85.6,62.0
27,2023-05-24 10:56:39.521540,84.0,85.6,62.0
30,2023-05-24 10:56:39.556453,89.5,85.6,62.0
30,2023-05-24 10:56:39.590911,89.1,85.6,62.0
30,2023-05-24 10:56:39.635513,90.0,85.6,62.0
30,2023-05-24 10:56:39.670662,89.7,85.6,62.0
29,2023-05-24 10:56:39.705091,90.2,85.6,62.0
30,2023-05-24 10:56:39.741462,94.7,85.6,62.0
28,2023-05-24 10:56:39.784089,91.7,85.6,62.0
29,2023-05-24 10:56:39.820238,86.7,85.7,62.0
34,2023-05-24 10:56:39.859188,92.1,85.6,62.0
30,2023-05-24 10:56:39.894615,89.3,85.6,62.0
31,2023-05-24 10:56:39.931311,86.2,85.6,62.0
29,2023-05-24 10:56:39.966098,89.5,85.6,62.0
29,2023-05-24 10:56:40.000947,82.7,85.6,62.0
38,2023-05-24 10:56:40.054023,100.0,85.6,62.0
33,2023-05-24 10:56:40.093861,96.9,85.6,62.0
49,2023-05-24 10:56:40.165928,100.0,85.6,62.0
32,2023-05-24 10:56:40.203915,93.0,85.6,62.0
48,2023-05-24 10:56:40.263453,96.9,85.6,62.0
47,2023-05-24 10:56:40.317501,98.8,85.6,62.0
66,2023-05-24 10:56:40.392243,100.0,85.6,62.0
67,2023-05-24 10:56:40.480181,100.0,85.6,62.0
47,2023-05-24 10:56:40.534501,100.0,85.6,62.0
76,2023-05-24 10:56:40.617854,100.0,85.6,62.0
43,2023-05-24 10:56:40.668673,98.7,85.6,62.0
59,2023-05-24 10:56:40.742145,99.2,85.6,62.0
51,2023-05-24 10:56:40.798594,100.0,85.6,62.0
49,2023-05-24 10:56:40.902003,98.2,85.6,62.0
72,2023-05-24 10:56:40.980404,99.2,85.6,62.0
58,2023-05-24 10:56:41.058639,99.2,85.7,62.0
50,2023-05-24 10:56:41.117783,100.0,85.7,62.0
54,2023-05-24 10:56:41.192544,100.0,85.7,62.0
63,2023-05-24 10:56:41.279340,100.0,85.6,62.0
88,2023-05-24 10:56:41.373800,98.7,85.6,62.0
84,2023-05-24 10:56:41.470738,97.4,85.6,62.0
41,2023-05-24 10:56:41.528515,87.6,85.6,62.0
35,2023-05-24 10:56:41.568552,85.7,85.6,62.0
39,2023-05-24 10:56:41.613273,85.9,85.6,62.0
29,2023-05-24 10:56:41.647602,89.5,85.6,62.0
30,2023-05-24 10:56:41.682518,94.6,85.6,62.0
