execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature
56,2023-05-24 11:04:44.331685,0,0,0
0,2023-05-24 11:04:44.379538,0,0,0
0,2023-05-24 11:04:44.442560,0,0,0
0,2023-05-24 11:04:44.488913,0,0,0
0,2023-05-24 11:04:44.521609,0,0,0
0,2023-05-24 11:04:44.561432,0,0,0
0,2023-05-24 11:04:44.593214,0,0,0
0,2023-05-24 11:04:44.627418,0,0,0
0,2023-05-24 11:04:44.657105,0,0,0
0,2023-05-24 11:04:44.684342,0,0,0
0,2023-05-24 11:04:44.715433,0,0,0
0,2023-05-24 11:04:44.742922,0,0,0
0,2023-05-24 11:04:44.770035,0,0,0
0,2023-05-24 11:04:44.797537,0,0,0
38,2023-05-24 11:04:44.864469,0,0,0
64,2023-05-24 11:04:44.966365,0,0,0
107,2023-05-24 11:04:45.145677,0,0,0
87,2023-05-24 11:04:45.267199,0,0,0
153,2023-05-24 11:04:45.460735,0,0,0
93,2023-05-24 11:04:45.585169,0,0,0
141,2023-05-24 11:04:45.783801,0,0,0
101,2023-05-24 11:04:45.947395,0,0,0
55,2023-05-24 11:04:46.085490,0,0,0
84,2023-05-24 11:04:46.212213,0,0,0
125,2023-05-24 11:04:46.392440,0,0,0
169,2023-05-24 11:04:46.601407,0,0,0
70,2023-05-24 11:04:46.701046,0,0,0
143,2023-05-24 11:04:46.894276,0,0,0
104,2023-05-24 11:04:47.031864,0,0,0
51,2023-05-24 11:04:47.130761,0,0,0
61,2023-05-24 11:04:47.242997,0,0,0
59,2023-05-24 11:04:47.339067,0,0,0
61,2023-05-24 11:04:47.448820,0,0,0
69,2023-05-24 11:04:47.563733,0,0,0
91,2023-05-24 11:04:47.699011,0,0,0
148,2023-05-24 11:04:47.887946,0,0,0
108,2023-05-24 11:04:48.027187,0,0,0
186,2023-05-24 11:04:48.275772,0,0,0
118,2023-05-24 11:04:48.435664,0,0,0
73,2023-05-24 11:04:48.549693,0,0,0
133,2023-05-24 11:04:48.728494,0,0,0
131,2023-05-24 11:04:48.916380,0,0,0
132,2023-05-24 11:04:49.087140,0,0,0
156,2023-05-24 11:04:49.276028,0,0,0
123,2023-05-24 11:04:49.438867,0,0,0
137,2023-05-24 11:04:49.610990,0,0,0
141,2023-05-24 11:04:49.801817,0,0,0
151,2023-05-24 11:04:49.987589,0,0,0
109,2023-05-24 11:04:50.137291,0,0,0
168,2023-05-24 11:04:50.348032,0,0,0
124,2023-05-24 11:04:50.516318,0,0,0
131,2023-05-24 11:04:50.683937,0,0,0
110,2023-05-24 11:04:50.841351,0,0,0
105,2023-05-24 11:04:51.011233,0,0,0
85,2023-05-24 11:04:51.154567,0,0,0
88,2023-05-24 11:04:51.286972,0,0,0
42,2023-05-24 11:04:51.392906,0,0,0
171,2023-05-24 11:04:51.623589,0,0,0
96,2023-05-24 11:04:51.759305,0,0,0
198,2023-05-24 11:04:52.001155,0,0,0
140,2023-05-24 11:04:52.189423,0,0,0
179,2023-05-24 11:04:52.421717,0,0,0
164,2023-05-24 11:04:52.626222,0,0,0
96,2023-05-24 11:04:52.765590,0,0,0
122,2023-05-24 11:04:52.939839,0,0,0
165,2023-05-24 11:04:53.152399,0,0,0
96,2023-05-24 11:04:53.300587,0,0,0
111,2023-05-24 11:04:53.460243,0,0,0
188,2023-05-24 11:04:53.694236,0,0,0
180,2023-05-24 11:04:53.908904,0,0,0
189,2023-05-24 11:04:54.134998,0,0,0
169,2023-05-24 11:04:54.338634,0,0,0
90,2023-05-24 11:04:54.466165,0,0,0
104,2023-05-24 11:04:54.612123,0,0,0
