execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature
102,2023-05-24 11:04:30.337937,97.7,85.5,62.0
146,2023-05-24 11:04:30.490521,97.5,85.5,62.0
133,2023-05-24 11:04:30.638107,97.5,85.5,62.0
152,2023-05-24 11:04:30.801907,97.3,85.5,62.0
144,2023-05-24 11:04:30.951960,97.5,85.5,62.0
104,2023-05-24 11:04:31.062487,97.7,85.5,62.0
156,2023-05-24 11:04:31.227289,97.3,85.5,62.0
146,2023-05-24 11:04:31.379269,97.9,85.5,62.0
114,2023-05-24 11:04:31.500640,97.4,85.5,62.0
190,2023-05-24 11:04:31.700590,96.9,85.5,62.0
97,2023-05-24 11:04:31.816835,93.5,85.5,62.0
98,2023-05-24 11:04:31.929685,98.9,85.5,62.0
154,2023-05-24 11:04:32.089618,97.2,85.5,62.0
171,2023-05-24 11:04:32.269898,97.9,85.5,62.0
117,2023-05-24 11:04:32.393391,97.4,85.5,62.0
111,2023-05-24 11:04:32.526249,99.1,85.5,62.0
134,2023-05-24 11:04:32.667954,98.7,85.5,62.0
128,2023-05-24 11:04:32.802061,96.8,85.5,62.0
111,2023-05-24 11:04:32.920935,98.4,85.5,62.0
122,2023-05-24 11:04:33.052116,99.1,85.5,62.0
109,2023-05-24 11:04:33.165974,97.8,85.5,62.0
109,2023-05-24 11:04:33.281298,97.8,85.5,62.0
127,2023-05-24 11:04:33.414537,97.7,85.5,62.0
164,2023-05-24 11:04:33.588174,98.2,85.5,62.0
150,2023-05-24 11:04:33.743911,98.0,85.5,62.0
97,2023-05-24 11:04:33.846706,99.4,85.5,62.0
146,2023-05-24 11:04:34.004052,97.6,85.5,62.0
141,2023-05-24 11:04:34.150343,99.6,85.5,62.0
153,2023-05-24 11:04:34.309686,97.3,85.5,62.0
139,2023-05-24 11:04:34.455695,98.3,85.5,62.0
135,2023-05-24 11:04:34.608733,98.3,85.5,62.0
136,2023-05-24 11:04:34.753963,97.1,85.5,62.0
118,2023-05-24 11:04:34.877754,100.0,85.5,62.0
