timestamp,pixel,fps,pv,ra,stream,device,GPU
2023-10-07 22:33:48.341897,420,14,1.0,0.79,2,Xavier,0
2023-10-07 22:33:50.596881,420,14,0.67,0.71,2,Xavier,0
2023-10-07 22:33:52.749333,420,14,0.86,0.71,2,Xavier,0
2023-10-07 22:33:54.793387,420,14,1.0,0.64,2,Xavier,0
2023-10-07 22:33:57.249048,420,14,1.0,0.71,2,Xavier,0
2023-10-07 22:33:59.094054,420,14,1.0,0.71,2,Xavier,0
2023-10-07 22:34:00.937700,420,14,1.0,0.79,2,Xavier,0
2023-10-07 22:34:02.883543,420,14,1.0,0.86,2,Xavier,0
2023-10-07 22:34:04.828758,420,14,1.0,0.93,2,Xavier,0
2023-10-07 22:34:07.285472,420,14,0.67,0.86,2,Xavier,0
2023-10-07 22:34:09.538863,420,14,1.0,0.57,2,Xavier,0
2023-10-07 22:34:11.484047,420,14,1.0,0.71,2,Xavier,0
2023-10-07 22:34:13.432214,420,14,1.0,0.86,2,Xavier,0
2023-10-07 22:34:15.374724,420,14,1.0,0.79,2,Xavier,0
2023-10-07 22:34:17.946095,420,14,1.0,0.79,2,Xavier,0
2023-10-07 22:34:19.881578,420,14,1.0,0.71,2,Xavier,0
2023-10-07 22:34:21.929429,420,14,1.0,0.86,2,Xavier,0
2023-10-07 22:34:23.874439,420,14,1.0,0.93,2,Xavier,0
2023-10-07 22:34:26.435029,420,14,0.86,0.79,2,Xavier,0
2023-10-07 22:34:28.585683,420,14,0.86,0.79,2,Xavier,0
2023-10-07 22:34:30.941022,420,14,0.86,0.79,2,Xavier,0
2023-10-07 22:34:33.193990,420,14,0.67,0.79,2,Xavier,0
2023-10-07 22:34:35.037071,420,14,1.0,0.71,2,Xavier,0
2023-10-07 22:34:36.982393,420,14,0.86,0.79,2,Xavier,0
2023-10-07 22:34:39.030260,420,14,1.0,0.86,2,Xavier,0
2023-10-07 22:34:40.976712,420,14,1.0,0.71,2,Xavier,0
2023-10-07 22:34:43.023566,420,14,1.0,0.93,2,Xavier,0
2023-10-07 22:34:44.970848,420,14,1.0,0.79,2,Xavier,0
2023-10-07 22:34:46.915265,420,14,1.0,0.79,2,Xavier,0
2023-10-07 22:34:48.862139,420,14,1.0,0.86,2,Xavier,0
2023-10-07 22:34:51.421737,420,14,0.67,0.71,3,Xavier,0
2023-10-07 22:34:53.776140,420,14,0.93,0.64,3,Xavier,0
2023-10-07 22:34:56.643928,420,14,0.67,0.64,3,Xavier,0
2023-10-07 22:34:58.690934,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:35:01.456487,420,14,0.93,0.71,3,Xavier,0
2023-10-07 22:35:04.015685,420,14,1.0,0.57,3,Xavier,0
2023-10-07 22:35:06.372889,420,14,0.67,0.43,3,Xavier,0
2023-10-07 22:35:08.727278,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:35:11.186726,420,14,1.0,0.57,3,Xavier,0
2023-10-07 22:35:13.334462,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:35:15.589170,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:35:18.094944,420,14,0.67,0.57,3,Xavier,0
2023-10-07 22:35:20.768706,420,14,1.0,0.43,3,Xavier,0
2023-10-07 22:35:22.653464,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:35:25.212724,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:35:27.877141,420,14,0.67,0.79,3,Xavier,0
2023-10-07 22:35:30.436437,420,14,0.67,0.36,3,Xavier,0
2023-10-07 22:35:32.593015,420,14,0.93,0.5,3,Xavier,0
2023-10-07 22:35:34.840442,420,14,1.0,0.5,3,Xavier,0
2023-10-07 22:35:37.195543,420,14,1.0,0.86,3,Xavier,0
2023-10-07 22:35:39.243171,420,14,0.93,0.71,3,Xavier,0
2023-10-07 22:35:41.600214,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:35:43.852074,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:35:46.104321,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:35:48.460541,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:35:50.712899,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:35:53.271823,420,14,0.67,0.71,3,Xavier,0
2023-10-07 22:35:55.423334,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:35:57.970222,420,14,0.67,0.71,3,Xavier,0
2023-10-07 22:36:00.645485,420,14,1.0,0.5,3,Xavier,0
2023-10-07 22:36:03.205907,420,14,0.93,0.57,3,Xavier,0
2023-10-07 22:36:06.073065,420,14,0.93,0.64,3,Xavier,0
2023-10-07 22:36:07.969016,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:36:10.783194,420,14,0.93,0.5,3,Xavier,0
