timestamp,pixel,fps,pv,ra,stream,device,GPU
2023-10-09 17:19:18.597293,420,22,0.95,0.86,1,Orin,1
2023-10-09 17:19:19.824789,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:21.365238,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:22.284502,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:27.022648,420,22,1.0,1.0,1,Orin,1
2023-10-09 17:19:27.506428,420,22,1.0,1.0,1,Orin,1
2023-10-09 17:19:28.662007,420,22,0.95,0.91,1,Orin,1
2023-10-09 17:19:29.963341,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:31.500899,420,22,1.0,0.95,1,Orin,1
2023-10-09 17:19:32.728829,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:33.957756,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:35.227684,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:36.734807,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:38.258129,420,22,1.0,0.95,1,Orin,1
2023-10-09 17:19:39.489908,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:41.022551,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:42.252896,420,22,0.95,0.86,1,Orin,1
2023-10-09 17:19:43.798914,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:45.324094,420,22,1.0,0.95,1,Orin,1
2023-10-09 17:19:46.861809,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:48.090743,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:49.318525,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:50.852543,420,22,0.95,0.86,1,Orin,1
2023-10-09 17:19:52.082964,420,22,0.95,0.91,1,Orin,1
2023-10-09 17:19:53.618195,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:19:54.858253,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:19:55.975237,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:00.991555,420,22,1.0,0.95,1,Orin,1
2023-10-09 17:20:01.502484,420,22,1.0,1.0,1,Orin,1
2023-10-09 17:20:02.527615,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:03.860464,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:05.599076,420,22,0.95,0.95,1,Orin,1
2023-10-09 17:20:07.151639,420,22,1.0,0.82,1,Orin,1
2023-10-09 17:20:08.372072,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:09.908357,420,22,0.95,0.86,1,Orin,1
2023-10-09 17:20:11.438007,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:12.427531,420,22,0.95,0.86,1,Orin,1
2023-10-09 17:20:13.909107,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:15.253924,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:16.968376,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:18.194156,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:19.533658,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:20.961156,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:22.509369,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:23.725644,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:25.261007,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:26.490107,420,22,1.0,0.86,1,Orin,1
2023-10-09 17:20:27.615585,420,22,1.0,0.91,1,Orin,1
2023-10-09 17:20:29.278692,420,22,0.95,0.91,1,Orin,1
2023-10-09 17:20:34.779227,420,22,0.95,0.91,1,Orin,1
2023-10-09 17:20:35.278987,420,22,1.0,1.0,2,Orin,1
2023-10-09 17:20:35.808150,420,22,1.0,0.95,2,Orin,1
2023-10-09 17:20:37.024060,420,22,1.0,0.91,2,Orin,1
2023-10-09 17:20:38.471810,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:20:39.712624,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:20:41.234998,420,18,1.0,1.0,2,Orin,1
2023-10-09 17:20:42.803246,420,18,1.0,1.0,2,Orin,1
2023-10-09 17:20:44.001693,240,18,0.94,0.94,2,Orin,1
2023-10-09 17:20:45.551627,240,18,1.0,1.0,2,Orin,1
2023-10-09 17:20:46.456607,300,14,1.0,1.0,2,Orin,1
2023-10-09 17:20:47.791526,300,14,1.0,0.86,2,Orin,1
2023-10-09 17:20:49.225975,240,14,1.0,0.93,2,Orin,1
2023-10-09 17:20:50.452830,240,14,0.67,0.93,2,Orin,1
2023-10-09 17:20:51.989552,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:20:53.232442,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:20:54.503495,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:20:56.392119,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:20:57.159515,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:20:58.443404,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:00.006893,420,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:01.504926,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:02.431903,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:03.967514,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:21:08.887760,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:09.829054,360,18,0.89,1.0,2,Orin,1
2023-10-09 17:21:10.422040,360,18,0.89,0.89,2,Orin,1
2023-10-09 17:21:11.950291,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:21:12.778937,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:21:14.369058,360,18,0.89,0.89,2,Orin,1
2023-10-09 17:21:15.323940,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:16.877770,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:18.101003,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:19.333568,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:20.865894,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:22.099714,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:23.644574,360,18,0.89,0.94,2,Orin,1
2023-10-09 17:21:24.421088,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:26.073527,420,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:27.624298,420,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:28.753944,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:21:30.279353,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:31.633991,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:32.719894,420,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:34.166301,360,18,0.94,0.94,2,Orin,1
2023-10-09 17:21:35.310114,360,18,0.94,0.94,2,Orin,1
2023-10-09 17:21:37.162820,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:21:42.670014,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:21:43.189522,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:21:44.366691,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:45.752985,420,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:47.290390,420,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:48.826315,420,18,0.94,0.89,2,Orin,1
2023-10-09 17:21:49.742885,420,18,1.0,0.83,2,Orin,1
2023-10-09 17:21:50.907307,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:21:52.506383,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:21:53.856980,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:55.335642,360,18,0.94,0.89,2,Orin,1
2023-10-09 17:21:56.808366,360,18,0.94,0.83,2,Orin,1
2023-10-09 17:21:58.137918,420,18,1.0,0.89,2,Orin,1
2023-10-09 17:21:59.265657,420,18,1.0,1.0,2,Orin,1
2023-10-09 17:22:00.800176,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:22:01.733091,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:03.565210,360,18,0.94,0.89,2,Orin,1
2023-10-09 17:22:04.366502,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:05.719360,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:07.255240,360,18,0.94,1.0,2,Orin,1
2023-10-09 17:22:08.481168,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:09.711024,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:11.553699,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:16.770889,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:22:17.288610,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:22:18.915068,360,18,0.94,0.89,2,Orin,1
2023-10-09 17:22:20.155887,360,18,0.89,0.89,2,Orin,1
2023-10-09 17:22:21.698104,420,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:22.918763,360,18,0.94,0.78,2,Orin,1
2023-10-09 17:22:24.368742,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:22:25.998207,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:22:26.913818,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:28.086243,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:29.984447,360,18,0.89,1.0,2,Orin,1
2023-10-09 17:22:31.110682,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:32.252817,360,18,0.94,0.94,2,Orin,1
2023-10-09 17:22:33.978653,360,18,0.94,0.89,2,Orin,1
2023-10-09 17:22:35.362564,360,18,0.89,0.89,2,Orin,1
2023-10-09 17:22:36.435694,420,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:37.687512,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:39.214923,360,18,0.94,1.0,2,Orin,1
2023-10-09 17:22:40.459975,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:22:41.658837,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:42.903325,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:44.367673,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:45.653139,360,18,1.0,0.94,2,Orin,1
2023-10-09 17:22:50.885919,360,18,1.0,0.83,2,Orin,1
2023-10-09 17:22:51.386903,360,18,1.0,1.0,2,Orin,1
2023-10-09 17:22:52.223101,360,18,0.94,0.89,2,Orin,1
2023-10-09 17:22:53.333275,360,18,0.89,0.89,2,Orin,1
2023-10-09 17:22:54.412064,360,18,0.89,0.94,2,Orin,1
2023-10-09 17:22:56.162549,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:57.645334,360,18,1.0,0.89,2,Orin,1
2023-10-09 17:22:58.862041,360,18,0.94,0.78,2,Orin,1
2023-10-09 17:23:00.191973,360,18,0.89,0.83,3,Orin,1
2023-10-09 17:23:01.322971,360,18,1.0,0.83,3,Orin,1
2023-10-09 17:23:02.857700,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:03.782556,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:23:05.324967,360,14,0.86,1.0,3,Orin,1
2023-10-09 17:23:06.251447,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:23:07.373029,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:08.320638,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:09.690993,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:23:11.365212,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:12.378325,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:13.609022,360,14,0.86,1.0,3,Orin,1
2023-10-09 17:23:14.630553,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:16.064491,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:23:17.298663,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:18.830333,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:23:20.063668,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:23:21.287471,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:23:22.515753,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:23:23.540081,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:24.462876,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:25.895058,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:27.129975,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:28.661310,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:23:29.696405,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:23:30.912233,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:23:32.141759,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:23:33.269961,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:34.715797,360,14,0.86,1.0,3,Orin,1
2023-10-09 17:23:35.947194,360,14,0.93,0.86,3,Orin,1
2023-10-09 17:23:37.261884,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:23:38.491452,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:39.725601,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:40.947869,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:23:42.195490,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:23:43.406659,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:44.366350,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:45.865676,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:23:46.790207,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:48.121976,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:49.251445,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:50.486644,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:23:54.436181,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:23:55.391758,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:23:56.630345,360,14,0.86,0.86,3,Orin,1
2023-10-09 17:23:57.887998,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:23:59.102361,360,14,0.93,0.86,3,Orin,1
2023-10-09 17:24:00.101621,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:01.530232,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:24:02.759794,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:03.681664,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:05.236922,360,14,0.86,1.0,3,Orin,1
2023-10-09 17:24:06.141558,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:07.374003,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:08.597768,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:24:10.249756,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:24:11.362393,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:24:12.590263,360,14,0.93,0.86,3,Orin,1
2023-10-09 17:24:13.821833,360,14,0.93,0.86,3,Orin,1
2023-10-09 17:24:15.354526,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:24:16.583827,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:17.814266,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:24:19.040422,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:19.963011,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:21.192259,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:24:22.422361,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:23.545850,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:28.464903,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:28.975241,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:24:29.783576,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:24:30.715492,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:24:31.954064,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:33.177923,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:24:34.369062,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:24:35.478861,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:36.859687,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:24:38.394741,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:39.635739,360,14,0.93,0.86,3,Orin,1
2023-10-09 17:24:40.851987,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:42.085236,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:43.324013,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:44.374240,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:45.790382,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:24:46.995900,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:48.545104,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:24:49.767106,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:24:50.990451,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:24:52.219376,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:24:53.463188,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:24:54.679068,360,14,0.93,0.93,3,Orin,1
2023-10-09 17:24:55.584540,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:24:57.441781,360,14,0.86,1.0,3,Orin,1
2023-10-09 17:25:02.659837,360,14,1.0,0.86,3,Orin,1
2023-10-09 17:25:03.296352,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:25:04.200061,360,14,0.93,1.0,3,Orin,1
2023-10-09 17:25:05.224179,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:25:06.666683,360,14,0.86,0.93,3,Orin,1
2023-10-09 17:25:07.886862,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:25:09.115822,360,14,1.0,0.93,3,Orin,1
2023-10-09 17:25:10.343499,360,14,1.0,1.0,3,Orin,1
2023-10-09 17:25:11.585113,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:12.800971,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:14.340208,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:15.521690,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:25:16.909906,360,14,0.86,0.93,4,Orin,1
2023-10-09 17:25:18.029767,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:19.252869,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:20.609081,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:21.718868,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:25:22.942106,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:25:24.181448,360,14,0.86,0.93,4,Orin,1
2023-10-09 17:25:25.398935,360,14,0.93,0.79,4,Orin,1
2023-10-09 17:25:26.626405,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:27.854808,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:29.185392,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:25:30.619602,360,14,0.86,0.93,4,Orin,1
2023-10-09 17:25:31.866616,360,14,0.93,0.86,4,Orin,1
2023-10-09 17:25:36.465059,360,14,0.93,0.86,4,Orin,1
2023-10-09 17:25:36.993788,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:37.481301,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:38.918114,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:40.039940,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:41.376044,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:25:42.478493,360,14,0.86,0.93,4,Orin,1
2023-10-09 17:25:44.153406,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:25:45.064433,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:46.289042,360,14,0.93,1.0,4,Orin,1
2023-10-09 17:25:47.556973,360,14,1.0,0.79,4,Orin,1
2023-10-09 17:25:48.744343,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:25:49.976561,360,14,0.86,1.0,4,Orin,1
2023-10-09 17:25:51.209965,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:26:24.362601,360,14,0.93,0.86,4,Orin,1
2023-10-09 17:26:24.898365,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:25.413493,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:26.534499,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:27.659051,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:29.003228,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:30.228122,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:31.456209,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:32.645478,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:26:33.918125,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:35.440638,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:36.673419,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:26:37.906825,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:26:39.447591,360,14,0.86,0.86,4,Orin,1
2023-10-09 17:26:40.663857,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:26:41.904076,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:26:43.120235,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:26:44.361796,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:45.582669,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:46.910504,360,14,0.93,1.0,4,Orin,1
2023-10-09 17:26:52.035938,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:52.542313,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:53.873080,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:26:55.112056,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:56.333887,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:26:57.560958,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:26:58.910825,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:00.118988,360,14,0.86,1.0,4,Orin,1
2023-10-09 17:27:01.245180,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:27:02.781529,360,14,0.93,0.86,4,Orin,1
2023-10-09 17:27:04.009819,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:27:05.239945,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:27:06.165606,360,14,0.93,1.0,4,Orin,1
2023-10-09 17:27:07.702658,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:08.635674,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:10.162164,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:27:11.090410,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:27:12.612896,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:13.534595,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:14.774387,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:27:15.991921,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:27:17.236646,360,14,1.0,0.86,4,Orin,1
2023-10-09 17:27:18.785262,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:19.677401,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:27:21.337945,360,14,0.86,0.93,4,Orin,1
2023-10-09 17:27:25.822809,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:27:26.437841,360,14,0.93,1.0,4,Orin,1
2023-10-09 17:27:26.949707,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:27:28.084858,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:27:30.014489,360,14,1.0,1.0,4,Orin,1
2023-10-09 17:27:30.738606,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:27:31.967697,360,14,0.86,0.93,4,Orin,1
2023-10-09 17:27:33.400430,360,14,0.93,0.93,4,Orin,1
2023-10-09 17:27:34.486590,360,14,1.0,0.93,4,Orin,1
2023-10-09 17:27:35.632101,360,14,0.93,1.0,4,Orin,1
2023-10-09 17:27:36.880942,360,14,1.0,0.93,4,Orin,1
