timestamp,pixel,fps,pv,ra,stream,device,GPU
2023-10-08 11:25:20.378637,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:25:21.672219,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:22.996150,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:25:24.325037,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:25:25.726759,420,30,1.0,0.9,1,Laptop,0
2023-10-08 11:25:26.807516,420,30,0.83,0.87,1,Laptop,0
2023-10-08 11:25:28.160025,420,30,1.0,0.9,1,Laptop,0
2023-10-08 11:25:29.367522,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:30.575505,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:31.868213,420,30,0.83,0.97,1,Laptop,0
2023-10-08 11:25:33.081451,420,30,1.0,0.9,1,Laptop,0
2023-10-08 11:25:34.264251,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:35.466187,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:36.714039,420,30,0.77,0.97,1,Laptop,0
2023-10-08 11:25:37.895002,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:25:39.087376,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:40.296545,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:41.532532,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:42.736024,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:44.059724,420,30,1.0,1.0,1,Laptop,0
2023-10-08 11:25:45.344643,420,30,0.77,0.97,1,Laptop,0
2023-10-08 11:25:46.664457,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:47.931424,420,30,0.77,0.97,1,Laptop,0
2023-10-08 11:25:49.213530,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:50.500761,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:51.820970,420,30,0.77,0.93,1,Laptop,0
2023-10-08 11:25:53.000494,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:54.208530,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:55.423153,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:56.632850,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:57.843734,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:25:59.059349,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:00.358147,420,30,0.83,0.97,1,Laptop,0
2023-10-08 11:26:01.640972,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:26:02.822693,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:03.990351,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:05.191131,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:06.411163,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:07.709751,420,30,0.77,0.97,1,Laptop,0
2023-10-08 11:26:09.009912,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:26:10.328287,420,30,0.77,0.93,1,Laptop,0
2023-10-08 11:26:11.647202,420,30,1.0,0.9,1,Laptop,0
2023-10-08 11:26:12.945631,420,30,1.0,0.93,1,Laptop,0
2023-10-08 11:26:13.964248,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:15.181814,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:16.374943,420,30,1.0,0.97,1,Laptop,0
2023-10-08 11:26:17.680331,420,30,0.83,0.97,1,Laptop,0
2023-10-08 11:26:18.914459,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:26:20.119621,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:21.312916,300,18,0.94,1.0,2,Laptop,0
2023-10-08 11:26:22.501667,300,18,0.94,1.0,2,Laptop,0
2023-10-08 11:26:23.846735,420,30,0.87,0.97,2,Laptop,0
2023-10-08 11:26:25.254211,420,30,0.77,0.93,2,Laptop,0
2023-10-08 11:26:26.713069,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:26:27.882311,420,30,1.0,0.87,2,Laptop,0
2023-10-08 11:26:29.159302,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:26:30.404372,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:31.745697,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:26:33.073230,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:34.362146,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:26:35.731944,420,30,0.87,0.97,2,Laptop,0
2023-10-08 11:26:36.819821,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:38.042802,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:39.267483,420,30,1.0,1.0,2,Laptop,0
2023-10-08 11:26:40.614378,420,30,0.87,0.97,2,Laptop,0
2023-10-08 11:26:41.854710,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:26:43.092570,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:26:44.423359,420,30,0.77,0.93,2,Laptop,0
2023-10-08 11:26:45.735054,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:47.037641,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:26:48.231652,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:26:49.554516,420,30,0.77,0.97,2,Laptop,0
2023-10-08 11:26:50.890070,420,30,0.87,0.97,2,Laptop,0
2023-10-08 11:26:52.126474,420,30,1.0,0.87,2,Laptop,0
2023-10-08 11:26:53.347685,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:26:54.757282,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:26:56.098707,420,30,0.77,0.97,2,Laptop,0
2023-10-08 11:26:57.457103,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:26:58.773704,420,30,0.97,0.93,2,Laptop,0
2023-10-08 11:27:00.033527,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:01.301042,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:02.593824,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:03.943749,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:05.187720,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:06.438859,420,30,1.0,1.0,2,Laptop,0
2023-10-08 11:27:07.674334,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:08.874902,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:10.404071,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:11.560093,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:13.062569,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:14.462566,420,30,1.0,0.87,2,Laptop,0
2023-10-08 11:27:15.789049,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:27:17.132094,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:18.442143,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:19.808701,420,30,0.97,0.9,2,Laptop,0
2023-10-08 11:27:21.155793,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:27:22.404956,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:23.641570,420,30,1.0,1.0,2,Laptop,0
2023-10-08 11:27:24.857661,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:26.099040,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:27.389365,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:28.659967,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:30.022496,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:31.329535,420,30,0.87,0.93,2,Laptop,0
2023-10-08 11:27:32.553546,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:33.875750,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:35.297884,420,30,1.0,0.87,2,Laptop,0
2023-10-08 11:27:36.639850,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:38.001864,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:39.278793,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:40.494818,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:41.760546,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:43.027823,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:27:44.221421,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:45.474249,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:46.750808,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:48.058512,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:49.394616,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:50.737753,420,30,0.87,0.9,2,Laptop,0
2023-10-08 11:27:52.060185,420,30,0.87,0.93,2,Laptop,0
2023-10-08 11:27:53.343395,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:54.811152,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:27:56.134257,420,30,1.0,0.83,2,Laptop,0
2023-10-08 11:27:57.421129,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:27:58.692525,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:27:59.915249,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:01.201172,420,30,1.0,1.0,2,Laptop,0
2023-10-08 11:28:02.511277,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:03.841346,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:28:05.170234,420,30,0.87,0.93,2,Laptop,0
2023-10-08 11:28:06.504252,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:28:07.737069,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:28:08.988131,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:10.359534,420,30,0.87,0.97,2,Laptop,0
2023-10-08 11:28:11.730725,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:28:13.134774,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:28:14.263751,420,30,1.0,0.9,2,Laptop,0
2023-10-08 11:28:15.502709,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:16.746072,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:18.021757,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:19.292414,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:20.652079,420,30,1.0,0.93,2,Laptop,0
2023-10-08 11:28:21.909830,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:23.129850,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:24.333885,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:25.549396,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:26.829877,420,30,1.0,0.97,2,Laptop,0
2023-10-08 11:28:28.131820,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:28:29.575408,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:28:31.008655,420,30,0.87,0.87,3,Laptop,0
2023-10-08 11:28:32.410602,420,30,1.0,0.87,3,Laptop,0
2023-10-08 11:28:33.837971,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:28:35.333606,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:28:36.845481,420,30,1.0,0.87,3,Laptop,0
2023-10-08 11:28:38.397440,420,30,0.87,0.83,3,Laptop,0
2023-10-08 11:28:40.119360,420,30,0.87,0.83,3,Laptop,0
2023-10-08 11:28:41.493595,420,30,1.0,0.83,3,Laptop,0
2023-10-08 11:28:42.515728,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:28:43.956597,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:28:45.294360,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:28:46.562278,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:28:47.809955,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:28:49.127421,420,30,1.0,1.0,3,Laptop,0
2023-10-08 11:28:50.402488,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:28:51.820547,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:28:53.143255,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:28:54.556306,420,30,0.87,0.93,3,Laptop,0
2023-10-08 11:28:56.073884,420,30,0.83,0.9,3,Laptop,0
2023-10-08 11:28:57.407196,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:28:58.768599,420,30,0.87,0.97,3,Laptop,0
2023-10-08 11:29:00.205193,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:29:01.494050,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:02.841825,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:04.081500,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:05.372690,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:06.689406,420,30,0.87,0.97,3,Laptop,0
2023-10-08 11:29:07.962441,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:09.645888,420,30,1.0,0.83,3,Laptop,0
2023-10-08 11:29:11.158756,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:12.654872,420,30,0.87,0.9,3,Laptop,0
2023-10-08 11:29:14.035649,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:29:15.292046,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:29:16.557600,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:18.082766,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:19.364555,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:20.650702,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:21.911666,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:23.170250,420,30,1.0,1.0,3,Laptop,0
2023-10-08 11:29:24.751121,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:25.968968,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:27.371952,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:28.749952,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:29.991072,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:31.551755,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:32.964981,420,30,0.87,0.93,3,Laptop,0
2023-10-08 11:29:34.375465,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:35.654078,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:37.004390,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:38.332761,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:40.066979,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:29:41.472237,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:42.992344,420,30,0.87,0.87,3,Laptop,0
2023-10-08 11:29:44.437040,420,30,1.0,0.83,3,Laptop,0
2023-10-08 11:29:45.875138,420,30,0.77,0.87,3,Laptop,0
2023-10-08 11:29:47.277781,420,30,1.0,0.87,3,Laptop,0
2023-10-08 11:29:48.595924,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:29:50.017297,420,30,0.77,0.93,3,Laptop,0
2023-10-08 11:29:51.296409,420,30,1.0,0.83,3,Laptop,0
2023-10-08 11:29:52.651605,420,30,0.87,0.97,3,Laptop,0
2023-10-08 11:29:54.485839,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:29:55.795967,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:29:57.176416,420,30,0.77,0.93,3,Laptop,0
2023-10-08 11:29:58.409006,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:00.014824,420,30,0.77,0.97,3,Laptop,0
2023-10-08 11:30:01.289191,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:02.729985,420,30,0.77,1.0,3,Laptop,0
2023-10-08 11:30:04.134967,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:06.077304,420,30,1.0,0.57,3,Laptop,0
2023-10-08 11:30:07.505670,420,30,1.0,0.87,3,Laptop,0
2023-10-08 11:30:08.831206,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:30:10.081783,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:30:11.580409,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:30:12.955905,420,30,0.87,0.97,3,Laptop,0
2023-10-08 11:30:14.217191,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:15.926966,420,30,1.0,0.87,3,Laptop,0
2023-10-08 11:30:17.488479,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:30:18.981241,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:30:20.359909,420,30,0.87,0.97,3,Laptop,0
2023-10-08 11:30:21.701187,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:30:23.109200,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:24.451860,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:30:25.982538,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:30:27.439591,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:28.801233,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:30.221329,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:31.596413,420,30,1.0,0.83,3,Laptop,0
2023-10-08 11:30:32.861725,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:30:34.339886,420,30,1.0,0.97,3,Laptop,0
2023-10-08 11:30:36.253579,420,30,1.0,0.83,3,Laptop,0
2023-10-08 11:30:37.672887,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:30:39.222123,420,30,1.0,0.9,3,Laptop,0
2023-10-08 11:30:41.098500,420,30,1.0,0.8,3,Laptop,0
2023-10-08 11:30:42.419673,420,30,1.0,0.87,3,Laptop,0
2023-10-08 11:30:44.297478,420,30,0.77,0.93,3,Laptop,0
2023-10-08 11:30:46.219707,420,30,1.0,0.57,3,Laptop,0
2023-10-08 11:30:47.642571,420,30,1.0,0.73,3,Laptop,0
2023-10-08 11:30:48.889819,420,30,1.0,0.93,3,Laptop,0
2023-10-08 11:30:50.597242,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:30:52.369569,420,30,0.9,0.87,4,Laptop,0
2023-10-08 11:30:53.770014,120,30,0.02,0.87,4,Laptop,0
2023-10-08 11:30:55.214546,120,30,0.0,0.97,4,Laptop,0
2023-10-08 11:30:56.706898,300,30,1.0,0.93,4,Laptop,0
2023-10-08 11:30:58.609256,300,30,0.9,0.87,4,Laptop,0
2023-10-08 11:31:00.521235,240,30,1.0,0.87,4,Laptop,0
2023-10-08 11:31:02.498785,240,30,1.0,0.67,4,Laptop,0
2023-10-08 11:31:04.109661,360,30,0.9,0.8,4,Laptop,0
2023-10-08 11:31:05.503645,360,30,0.77,0.93,4,Laptop,0
2023-10-08 11:31:06.559669,360,18,0.89,0.89,4,Laptop,0
2023-10-08 11:31:07.814246,360,18,0.78,1.0,4,Laptop,0
2023-10-08 11:31:09.062339,420,18,1.0,0.94,4,Laptop,0
2023-10-08 11:31:10.353241,420,18,0.61,0.94,4,Laptop,0
2023-10-08 11:31:11.931900,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:31:13.486139,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:31:14.868636,420,30,1.0,0.93,4,Laptop,0
2023-10-08 11:31:16.465272,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:31:18.173012,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:31:19.838839,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:31:21.297908,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:31:22.692365,420,30,0.77,0.83,4,Laptop,0
2023-10-08 11:31:24.124708,420,30,0.9,0.9,4,Laptop,0
2023-10-08 11:31:26.239463,420,30,1.0,0.77,4,Laptop,0
2023-10-08 11:31:27.536476,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:31:29.210937,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:31:31.478069,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:31:33.163878,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:31:35.184665,420,30,0.77,0.77,4,Laptop,0
2023-10-08 11:31:36.928344,420,30,1.0,0.77,4,Laptop,0
2023-10-08 11:31:38.705530,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:31:40.653184,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:31:42.275752,420,30,0.77,0.93,4,Laptop,0
2023-10-08 11:31:43.557471,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:31:45.016656,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:31:46.502283,420,30,0.77,1.0,4,Laptop,0
2023-10-08 11:31:47.744365,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:31:49.257909,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:31:50.888909,420,30,0.9,0.93,4,Laptop,0
2023-10-08 11:31:52.186938,420,30,1.0,0.93,4,Laptop,0
2023-10-08 11:31:53.799357,420,30,0.9,0.97,4,Laptop,0
2023-10-08 11:31:55.416674,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:31:56.853054,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:31:58.179671,420,30,1.0,0.93,4,Laptop,0
2023-10-08 11:31:59.691600,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:01.094827,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:02.437620,420,30,1.0,0.93,4,Laptop,0
2023-10-08 11:32:03.994833,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:05.372971,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:06.665239,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:08.880611,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:10.596557,420,30,1.0,0.7,4,Laptop,0
2023-10-08 11:32:12.292282,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:32:13.747992,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:15.425851,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:32:17.093217,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:32:18.612323,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:20.244893,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:21.809722,420,30,0.77,0.93,4,Laptop,0
2023-10-08 11:32:23.847530,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:25.558601,420,30,1.0,0.77,4,Laptop,0
2023-10-08 11:32:27.388698,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:32:29.154267,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:30.896359,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:32:32.622726,420,30,0.77,0.87,4,Laptop,0
2023-10-08 11:32:34.152670,420,30,1.0,0.9,4,Laptop,0
2023-10-08 11:32:35.743055,420,30,1.0,0.93,4,Laptop,0
2023-10-08 11:32:37.297846,420,30,0.9,0.93,4,Laptop,0
2023-10-08 11:32:38.620373,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:40.101307,420,30,1.0,0.97,4,Laptop,0
2023-10-08 11:32:41.385104,420,30,1.0,1.0,4,Laptop,0
2023-10-08 11:32:43.023722,420,30,1.0,0.93,4,Laptop,0
2023-10-08 11:32:44.482658,420,30,1.0,0.87,4,Laptop,0
2023-10-08 11:32:46.153478,420,30,1.0,0.83,4,Laptop,0
2023-10-08 11:32:47.730968,420,30,0.77,0.87,4,Laptop,0
2023-10-08 11:32:49.106024,420,30,1.0,0.97,4,Laptop,0
