timestamp,pixel,fps,pv,ra,stream,device
2023-10-08 09:18:17.852115,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:18.779658,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:20.030104,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:20.997452,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:22.158536,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:23.062073,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:24.148105,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:25.278422,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:26.248583,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:27.357326,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:28.229288,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:29.354099,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:30.480369,300,18,0.94,0.94,1,Laptop
2023-10-08 09:18:31.558812,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:32.432135,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:33.509444,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:34.732071,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:35.823034,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:36.788857,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:37.895709,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:39.001151,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:39.964626,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:41.115620,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:42.192260,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:43.414463,300,18,1.0,0.94,1,Laptop
2023-10-08 09:18:44.375311,300,18,0.89,0.94,1,Laptop
2023-10-08 09:18:45.544933,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:46.456082,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:47.589477,300,18,0.89,1.0,1,Laptop
2023-10-08 09:18:48.716029,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:49.632556,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:50.719852,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:51.857348,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:52.786716,300,18,0.94,0.94,1,Laptop
2023-10-08 09:18:53.946228,300,18,0.89,1.0,1,Laptop
2023-10-08 09:18:54.817481,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:55.887462,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:57.018143,300,18,0.94,1.0,1,Laptop
2023-10-08 09:18:58.111673,300,18,1.0,1.0,1,Laptop
2023-10-08 09:18:59.191727,300,18,1.0,1.0,1,Laptop
2023-10-08 09:19:00.331922,300,18,0.89,1.0,1,Laptop
2023-10-08 09:19:01.241214,300,18,1.0,1.0,1,Laptop
2023-10-08 09:19:02.421565,240,22,0.95,1.0,1,Laptop
2023-10-08 09:19:03.396665,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:04.566323,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:05.533016,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:06.710353,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:07.681592,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:08.807722,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:09.731880,240,22,1.0,1.0,1,Laptop
2023-10-08 09:19:10.831112,240,22,1.0,1.0,1,Laptop
2023-10-08 09:19:12.005896,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:12.962094,240,22,1.0,0.91,1,Laptop
2023-10-08 09:19:14.139022,240,22,1.0,0.91,1,Laptop
2023-10-08 09:19:15.328917,240,22,0.82,1.0,1,Laptop
2023-10-08 09:19:16.297869,240,22,1.0,0.91,1,Laptop
2023-10-08 09:19:17.226690,240,22,0.95,0.95,1,Laptop
2023-10-08 09:19:18.348151,240,22,1.0,1.0,1,Laptop
2023-10-08 09:19:19.472663,240,22,0.95,1.0,1,Laptop
2023-10-08 09:19:20.392219,240,22,1.0,1.0,1,Laptop
2023-10-08 09:19:21.538446,240,22,0.82,1.0,1,Laptop
2023-10-08 09:19:22.614228,240,22,1.0,0.95,1,Laptop
2023-10-08 09:19:23.694343,240,22,1.0,1.0,1,Laptop
2023-10-08 09:19:24.794828,240,22,1.0,1.0,2,Laptop
2023-10-08 09:19:25.964015,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:26.923135,120,22,0.09,1.0,2,Laptop
2023-10-08 09:19:27.810325,240,22,1.0,1.0,2,Laptop
2023-10-08 09:19:28.928997,240,22,1.0,1.0,2,Laptop
2023-10-08 09:19:30.130377,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:31.305191,240,22,1.0,0.91,2,Laptop
2023-10-08 09:19:32.254755,240,22,0.82,0.91,2,Laptop
2023-10-08 09:19:33.449408,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:34.585784,240,22,0.95,0.91,2,Laptop
2023-10-08 09:19:35.766419,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:36.763345,240,22,1.0,0.91,2,Laptop
2023-10-08 09:19:37.938879,240,22,0.82,0.95,2,Laptop
2023-10-08 09:19:38.923693,240,22,0.95,0.95,2,Laptop
2023-10-08 09:19:40.046600,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:41.235092,240,22,0.95,0.95,2,Laptop
2023-10-08 09:19:42.158618,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:43.285917,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:44.448707,240,22,0.95,0.95,2,Laptop
2023-10-08 09:19:45.551868,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:46.655584,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:47.585034,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:48.718156,240,22,1.0,0.95,2,Laptop
2023-10-08 09:19:49.941153,240,22,0.95,0.95,2,Laptop
2023-10-08 09:19:50.895215,240,22,0.82,0.95,2,Laptop
2023-10-08 09:19:52.052918,240,22,0.82,0.95,2,Laptop
2023-10-08 09:19:53.155162,360,18,1.0,0.94,2,Laptop
2023-10-08 09:19:54.297187,360,18,1.0,1.0,2,Laptop
2023-10-08 09:19:55.487778,360,18,1.0,1.0,2,Laptop
2023-10-08 09:19:56.698330,360,18,1.0,0.89,2,Laptop
2023-10-08 09:19:57.827145,360,18,1.0,0.94,2,Laptop
2023-10-08 09:19:58.943763,360,18,1.0,0.94,2,Laptop
2023-10-08 09:19:59.887212,360,18,0.89,0.94,2,Laptop
2023-10-08 09:20:00.995203,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:02.153472,360,18,0.89,1.0,2,Laptop
2023-10-08 09:20:03.225576,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:04.358056,240,22,0.82,1.0,2,Laptop
2023-10-08 09:20:05.300137,240,22,0.82,1.0,2,Laptop
2023-10-08 09:20:06.400701,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:07.509490,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:08.384442,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:09.590887,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:11.164753,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:12.131267,360,18,0.89,0.89,2,Laptop
2023-10-08 09:20:13.243685,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:14.437230,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:15.408829,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:16.589517,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:17.945191,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:18.939425,240,22,1.0,0.86,2,Laptop
2023-10-08 09:20:20.060308,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:21.261768,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:22.440039,240,22,1.0,0.91,2,Laptop
2023-10-08 09:20:23.350975,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:24.432325,240,22,1.0,0.95,2,Laptop
2023-10-08 09:20:25.563317,240,22,1.0,1.0,2,Laptop
2023-10-08 09:20:26.780699,240,22,0.95,0.95,2,Laptop
2023-10-08 09:20:27.982752,240,22,0.95,0.95,2,Laptop
2023-10-08 09:20:28.954055,240,22,1.0,0.91,2,Laptop
2023-10-08 09:20:30.135815,240,22,0.82,0.95,2,Laptop
2023-10-08 09:20:31.075526,240,22,1.0,0.91,2,Laptop
2023-10-08 09:20:32.200947,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:33.304580,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:34.187932,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:35.298156,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:36.370235,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:37.458945,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:38.556182,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:39.631996,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:40.783194,360,18,0.89,1.0,2,Laptop
2023-10-08 09:20:41.894184,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:42.776841,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:43.852685,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:44.986587,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:46.155457,360,18,0.89,0.94,2,Laptop
2023-10-08 09:20:47.327433,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:48.287040,240,22,0.95,0.95,2,Laptop
2023-10-08 09:20:49.445057,360,18,1.0,1.0,2,Laptop
2023-10-08 09:20:50.624753,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:51.610647,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:52.818192,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:53.714250,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:54.937454,360,18,0.89,0.94,2,Laptop
2023-10-08 09:20:56.042031,360,18,1.0,0.94,2,Laptop
2023-10-08 09:20:57.189899,240,22,1.0,1.0,2,Laptop
2023-10-08 09:20:58.140928,240,22,1.0,1.0,2,Laptop
2023-10-08 09:20:59.315792,240,22,1.0,0.95,2,Laptop
2023-10-08 09:21:00.489373,240,22,1.0,0.91,2,Laptop
2023-10-08 09:21:01.779777,240,22,1.0,0.95,2,Laptop
2023-10-08 09:21:03.006241,240,22,0.95,0.86,2,Laptop
2023-10-08 09:21:03.981320,240,22,1.0,0.95,2,Laptop
2023-10-08 09:21:05.159667,240,22,0.82,0.95,2,Laptop
2023-10-08 09:21:06.128391,240,22,1.0,0.91,2,Laptop
2023-10-08 09:21:07.263615,360,18,1.0,0.94,2,Laptop
2023-10-08 09:21:08.394466,240,22,1.0,0.95,2,Laptop
2023-10-08 09:21:09.596484,240,22,0.95,0.95,2,Laptop
2023-10-08 09:21:10.513603,240,22,1.0,0.95,2,Laptop
2023-10-08 09:21:11.677623,240,22,0.82,0.95,2,Laptop
2023-10-08 09:21:12.766023,240,22,1.0,0.95,2,Laptop
2023-10-08 09:21:13.900656,360,18,1.0,0.94,2,Laptop
2023-10-08 09:21:15.101358,360,18,0.94,0.94,3,Laptop
2023-10-08 09:21:16.153188,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:17.165477,300,22,0.95,0.95,3,Laptop
2023-10-08 09:21:18.313909,300,22,1.0,1.0,3,Laptop
2023-10-08 09:21:25.451577,300,22,0.87,0.91,3,Laptop
2023-10-08 09:21:31.432902,300,22,1.0,0.95,3,Laptop
2023-10-08 09:21:37.029936,360,22,1.0,1.0,3,Laptop
2023-10-08 09:21:42.551707,360,22,1.0,0.95,3,Laptop
2023-10-08 09:21:42.834905,360,18,0.94,0.89,3,Laptop
2023-10-08 09:21:43.296950,360,18,0.94,0.89,3,Laptop
2023-10-08 09:21:44.475116,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:45.404173,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:46.565041,360,18,1.0,1.0,3,Laptop
2023-10-08 09:21:47.710213,360,18,1.0,1.0,3,Laptop
2023-10-08 09:21:48.864384,360,18,1.0,1.0,3,Laptop
2023-10-08 09:21:49.815641,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:50.981066,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:52.149864,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:53.221696,360,18,0.94,1.0,3,Laptop
2023-10-08 09:21:54.367966,360,18,1.0,1.0,3,Laptop
2023-10-08 09:21:55.306952,360,18,1.0,1.0,3,Laptop
2023-10-08 09:21:56.562737,360,18,1.0,0.94,3,Laptop
2023-10-08 09:21:57.573724,360,18,1.0,0.89,3,Laptop
2023-10-08 09:21:58.814810,360,18,0.94,0.94,3,Laptop
2023-10-08 09:21:59.751704,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:00.936964,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:02.099331,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:03.289569,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:04.640278,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:05.749635,360,18,0.94,0.89,3,Laptop
2023-10-08 09:22:07.061134,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:08.101910,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:09.363765,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:10.460772,360,18,0.94,1.0,3,Laptop
2023-10-08 09:22:11.419626,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:12.545651,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:13.479397,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:14.642452,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:15.906876,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:17.029351,360,18,0.94,0.94,3,Laptop
2023-10-08 09:22:18.071319,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:19.320803,360,18,0.94,1.0,3,Laptop
2023-10-08 09:22:20.397756,360,18,1.0,0.89,3,Laptop
2023-10-08 09:22:21.402814,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:22.631521,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:23.595191,360,18,0.94,1.0,3,Laptop
2023-10-08 09:22:24.883973,360,18,0.94,0.94,3,Laptop
2023-10-08 09:22:25.905068,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:27.129246,360,18,0.94,0.94,3,Laptop
2023-10-08 09:22:28.169590,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:29.310140,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:30.480234,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:31.764155,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:32.751853,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:33.974661,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:34.918618,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:36.258394,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:37.453582,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:38.700951,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:39.745220,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:40.855401,360,18,0.94,1.0,3,Laptop
2023-10-08 09:22:42.111419,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:43.272412,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:44.706006,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:45.990152,360,18,0.94,0.89,3,Laptop
2023-10-08 09:22:46.976841,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:48.327392,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:49.516658,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:50.661938,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:51.863644,360,18,1.0,1.0,3,Laptop
2023-10-08 09:22:53.397015,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:54.435178,360,18,1.0,0.89,3,Laptop
2023-10-08 09:22:55.407576,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:56.636128,360,18,0.94,1.0,3,Laptop
2023-10-08 09:22:57.682959,360,18,1.0,0.94,3,Laptop
2023-10-08 09:22:58.934315,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:00.522356,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:01.663125,360,18,0.94,0.89,3,Laptop
2023-10-08 09:23:03.009964,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:04.073146,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:05.116899,360,18,1.0,0.89,3,Laptop
2023-10-08 09:23:06.297109,360,18,1.0,1.0,3,Laptop
2023-10-08 09:23:07.235774,360,18,0.94,1.0,3,Laptop
2023-10-08 09:23:08.499697,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:09.555015,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:10.749873,360,18,1.0,1.0,3,Laptop
2023-10-08 09:23:11.857428,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:12.907845,360,18,0.94,0.89,3,Laptop
2023-10-08 09:23:14.165807,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:15.101767,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:16.346037,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:17.434638,360,18,1.0,0.89,3,Laptop
2023-10-08 09:23:18.706066,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:19.690931,360,18,1.0,1.0,3,Laptop
2023-10-08 09:23:21.444549,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:22.615298,360,18,1.0,0.72,3,Laptop
2023-10-08 09:23:23.720796,360,18,1.0,0.89,3,Laptop
2023-10-08 09:23:24.954524,360,18,1.0,0.89,3,Laptop
2023-10-08 09:23:25.905250,360,18,1.0,1.0,3,Laptop
2023-10-08 09:23:27.029395,360,18,1.0,0.94,3,Laptop
2023-10-08 09:23:28.250427,360,18,0.94,0.94,4,Laptop
2023-10-08 09:23:29.336632,360,18,1.0,0.94,4,Laptop
2023-10-08 09:23:30.373516,120,30,0.02,0.97,4,Laptop
2023-10-08 09:23:31.533194,360,18,1.0,1.0,4,Laptop
2023-10-08 09:23:32.916586,240,22,1.0,1.0,4,Laptop
2023-10-08 09:23:34.050314,240,22,1.0,0.86,4,Laptop
2023-10-08 09:23:35.367025,360,22,0.95,0.91,4,Laptop
2023-10-08 09:23:36.487996,360,22,1.0,0.95,4,Laptop
2023-10-08 09:23:37.534070,300,22,1.0,0.91,4,Laptop
2023-10-08 09:23:38.792418,300,22,1.0,0.95,4,Laptop
2023-10-08 09:23:39.796373,360,18,1.0,1.0,4,Laptop
2023-10-08 09:23:40.998532,360,18,0.94,0.94,4,Laptop
2023-10-08 09:23:42.171453,360,18,1.0,0.94,4,Laptop
2023-10-08 09:23:43.369990,360,18,1.0,1.0,4,Laptop
2023-10-08 09:23:44.320269,360,18,0.94,0.94,4,Laptop
2023-10-08 09:23:45.535407,360,18,0.94,0.94,4,Laptop
2023-10-08 09:23:46.727383,360,18,1.0,0.94,4,Laptop
2023-10-08 09:23:47.767278,360,18,0.94,0.94,4,Laptop
2023-10-08 09:23:48.968636,360,18,1.0,0.94,4,Laptop
2023-10-08 09:23:49.964940,360,18,1.0,1.0,4,Laptop
2023-10-08 09:23:51.153641,360,18,1.0,1.0,4,Laptop
2023-10-08 09:23:52.170740,360,18,0.94,1.0,4,Laptop
2023-10-08 09:23:53.321158,360,18,1.0,1.0,4,Laptop
2023-10-08 09:23:54.598834,360,18,1.0,0.94,4,Laptop
2023-10-08 09:23:55.678126,360,18,1.0,0.89,4,Laptop
2023-10-08 09:23:56.900111,360,18,1.0,0.89,4,Laptop
2023-10-08 09:23:57.946433,360,18,1.0,0.89,4,Laptop
2023-10-08 09:23:58.879819,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:00.071225,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:01.279639,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:02.416467,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:03.378478,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:04.570880,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:05.747582,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:07.008617,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:08.106283,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:09.198865,360,18,0.94,1.0,4,Laptop
2023-10-08 09:24:10.252212,360,18,1.0,0.89,4,Laptop
2023-10-08 09:24:11.465990,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:12.755218,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:13.863293,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:14.972185,360,18,1.0,0.89,4,Laptop
2023-10-08 09:24:15.959404,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:17.271543,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:18.262391,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:19.501613,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:20.828079,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:22.391496,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:23.655876,360,18,1.0,0.78,4,Laptop
2023-10-08 09:24:25.172011,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:26.660978,360,18,1.0,0.78,4,Laptop
2023-10-08 09:24:28.135845,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:29.404507,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:30.917054,360,18,0.94,0.89,4,Laptop
2023-10-08 09:24:32.042903,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:33.562414,360,18,1.0,0.89,4,Laptop
2023-10-08 09:24:35.054582,360,18,0.94,0.89,4,Laptop
2023-10-08 09:24:36.642389,360,18,0.94,0.78,4,Laptop
2023-10-08 09:24:37.930986,360,18,1.0,0.89,4,Laptop
2023-10-08 09:24:39.212428,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:40.575709,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:41.813324,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:42.954281,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:44.115556,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:45.394968,360,18,0.94,1.0,4,Laptop
2023-10-08 09:24:46.353276,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:47.529502,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:48.750869,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:49.824355,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:51.146256,360,18,0.94,0.89,4,Laptop
2023-10-08 09:24:52.239734,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:53.291098,360,18,1.0,0.94,4,Laptop
2023-10-08 09:24:54.485240,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:55.482096,360,18,1.0,1.0,4,Laptop
2023-10-08 09:24:56.767809,360,18,0.94,1.0,4,Laptop
2023-10-08 09:24:57.813566,360,18,0.94,0.94,4,Laptop
2023-10-08 09:24:59.142378,360,18,0.94,0.94,4,Laptop
2023-10-08 09:25:00.143295,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:01.194629,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:02.398176,360,18,1.0,1.0,4,Laptop
2023-10-08 09:25:03.388993,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:04.597888,360,18,1.0,1.0,4,Laptop
2023-10-08 09:25:05.788000,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:06.885550,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:08.218846,360,18,0.94,0.94,4,Laptop
2023-10-08 09:25:09.291726,360,18,0.94,0.89,4,Laptop
2023-10-08 09:25:10.277545,360,18,1.0,1.0,4,Laptop
2023-10-08 09:25:11.568192,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:12.656262,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:13.858803,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:14.964566,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:16.252727,360,18,1.0,0.89,4,Laptop
2023-10-08 09:25:17.218880,360,18,1.0,1.0,4,Laptop
2023-10-08 09:25:18.435838,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:19.422641,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:20.669729,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:21.644942,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:22.813427,360,18,1.0,1.0,4,Laptop
