execution_time,timestamp
28,2023-05-24 10:23:06.404443,0,0,0
31,2023-05-24 10:23:06.438455,0,0,0
27,2023-05-24 10:23:06.468159,0,0,0
26,2023-05-24 10:23:06.496393,0,0,0
22,2023-05-24 10:23:06.520867,0,0,0
26,2023-05-24 10:23:06.549920,0,0,0
25,2023-05-24 10:23:06.578931,0,0,0
25,2023-05-24 10:23:06.606800,0,0,0
26,2023-05-24 10:23:06.635215,0,0,0
24,2023-05-24 10:23:06.661774,0,0,0
26,2023-05-24 10:23:06.690519,0,0,0
24,2023-05-24 10:23:06.716791,0,0,0
22,2023-05-24 10:23:06.741244,0,0,0
22,2023-05-24 10:23:06.765439,0,0,0
26,2023-05-24 10:23:06.793740,0,0,0
26,2023-05-24 10:23:06.822822,0,0,0
33,2023-05-24 10:23:06.858198,0,0,0
32,2023-05-24 10:23:06.892845,0,0,0
38,2023-05-24 10:23:06.933306,0,0,0
30,2023-05-24 10:23:06.965533,0,0,0
24,2023-05-24 10:23:06.992143,0,0,0
27,2023-05-24 10:23:07.022210,0,0,0
36,2023-05-24 10:23:07.062771,0,0,0
31,2023-05-24 10:23:07.096225,0,0,0
31,2023-05-24 10:23:07.129564,0,0,0
28,2023-05-24 10:23:07.159540,0,0,0
33,2023-05-24 10:23:07.195346,0,0,0
29,2023-05-24 10:23:07.226744,0,0,0
32,2023-05-24 10:23:07.261197,0,0,0
39,2023-05-24 10:23:07.302515,0,0,0
36,2023-05-24 10:23:07.341404,0,0,0
39,2023-05-24 10:23:07.382827,0,0,0
40,2023-05-24 10:23:07.425196,0,0,0
44,2023-05-24 10:23:07.483372,0,0,0
45,2023-05-24 10:23:07.531118,0,0,0
37,2023-05-24 10:23:07.570867,0,0,0
58,2023-05-24 10:23:07.630968,0,0,0
36,2023-05-24 10:23:07.673533,0,0,0
46,2023-05-24 10:23:07.722921,0,0,0
43,2023-05-24 10:23:07.769117,0,0,0
41,2023-05-24 10:23:07.812593,0,0,0
38,2023-05-24 10:23:07.852912,0,0,0
38,2023-05-24 10:23:07.894322,0,0,0
35,2023-05-24 10:23:07.931905,0,0,0
32,2023-05-24 10:23:07.966568,0,0,0
30,2023-05-24 10:23:07.998967,0,0,0
40,2023-05-24 10:23:08.041832,0,0,0
27,2023-05-24 10:23:08.070672,0,0,0
24,2023-05-24 10:23:08.096674,0,0,0
27,2023-05-24 10:23:08.125549,0,0,0
29,2023-05-24 10:23:08.157734,0,0,0
24,2023-05-24 10:23:08.183636,0,0,0
28,2023-05-24 10:23:08.216404,0,0,0
27,2023-05-24 10:23:08.253689,0,0,0
27,2023-05-24 10:23:08.295517,0,0,0
32,2023-05-24 10:23:08.339833,0,0,0
33,2023-05-24 10:23:08.383270,0,0,0
35,2023-05-24 10:23:08.428589,0,0,0
41,2023-05-24 10:23:08.479507,0,0,0
32,2023-05-24 10:23:08.513962,0,0,0
43,2023-05-24 10:23:08.562106,0,0,0
46,2023-05-24 10:23:08.610468,0,0,0
31,2023-05-24 10:23:08.659146,0,0,0
32,2023-05-24 10:23:08.693176,0,0,0
30,2023-05-24 10:23:08.725674,0,0,0
28,2023-05-24 10:23:08.756044,0,0,0
26,2023-05-24 10:23:08.784948,0,0,0
27,2023-05-24 10:23:08.814316,0,0,0
27,2023-05-24 10:23:08.843470,0,0,0
24,2023-05-24 10:23:08.870209,0,0,0
26,2023-05-24 10:23:08.898795,0,0,0
28,2023-05-24 10:23:08.928807,0,0,0
26,2023-05-24 10:23:08.957646,0,0,0
26,2023-05-24 10:23:08.985712,0,0,0
29,2023-05-24 10:23:09.016480,0,0,0
29,2023-05-24 10:23:09.047944,0,0,0
28,2023-05-24 10:23:09.078324,0,0,0
28,2023-05-24 10:23:09.108470,0,0,0
28,2023-05-24 10:23:09.138343,0,0,0
27,2023-05-24 10:23:09.167471,0,0,0
28,2023-05-24 10:23:09.197186,0,0,0
29,2023-05-24 10:23:09.229191,0,0,0
23,2023-05-24 10:23:09.254562,0,0,0
39,2023-05-24 10:23:09.306378,0,0,0
43,2023-05-24 10:23:09.367404,0,0,0
32,2023-05-24 10:23:09.410667,0,0,0
26,2023-05-24 10:23:09.439495,0,0,0
28,2023-05-24 10:23:09.470066,0,0,0
28,2023-05-24 10:23:09.500633,0,0,0
30,2023-05-24 10:23:09.533170,0,0,0
35,2023-05-24 10:23:09.571633,0,0,0
32,2023-05-24 10:23:09.605748,0,0,0
32,2023-05-24 10:23:09.639617,0,0,0
26,2023-05-24 10:23:09.667655,0,0,0
22,2023-05-24 10:23:09.691583,0,0,0
24,2023-05-24 10:23:09.718110,0,0,0
23,2023-05-24 10:23:09.743999,0,0,0
24,2023-05-24 10:23:09.770271,0,0,0
25,2023-05-24 10:23:09.797931,0,0,0
24,2023-05-24 10:23:09.824030,0,0,0
24,2023-05-24 10:23:09.850611,0,0,0
24,2023-05-24 10:23:09.877066,0,0,0
25,2023-05-24 10:23:09.904086,0,0,0
32,2023-05-24 10:23:09.938500,0,0,0
33,2023-05-24 10:23:09.974289,0,0,0
32,2023-05-24 10:23:10.008861,0,0,0
30,2023-05-24 10:23:10.040996,0,0,0
33,2023-05-24 10:23:10.076293,0,0,0
30,2023-05-24 10:23:10.108889,0,0,0
26,2023-05-24 10:23:10.136884,0,0,0
25,2023-05-24 10:23:10.164128,0,0,0
24,2023-05-24 10:23:10.190722,0,0,0
24,2023-05-24 10:23:10.217307,0,0,0
24,2023-05-24 10:23:10.243548,0,0,0
25,2023-05-24 10:23:10.270404,0,0,0
24,2023-05-24 10:23:10.296781,0,0,0
25,2023-05-24 10:23:10.323887,0,0,0
25,2023-05-24 10:23:10.351027,0,0,0
26,2023-05-24 10:23:10.379655,0,0,0
25,2023-05-24 10:23:10.406687,0,0,0
27,2023-05-24 10:23:10.435506,0,0,0
24,2023-05-24 10:23:10.461842,0,0,0
24,2023-05-24 10:23:10.488505,0,0,0
24,2023-05-24 10:23:10.514714,0,0,0
24,2023-05-24 10:23:10.540869,0,0,0
24,2023-05-24 10:23:10.567135,0,0,0
24,2023-05-24 10:23:10.593422,0,0,0
24,2023-05-24 10:23:10.619665,0,0,0
24,2023-05-24 10:23:10.646042,0,0,0
24,2023-05-24 10:23:10.672037,0,0,0
24,2023-05-24 10:23:10.698251,0,0,0
25,2023-05-24 10:23:10.725103,0,0,0
25,2023-05-24 10:23:10.751909,0,0,0
25,2023-05-24 10:23:10.778561,0,0,0
25,2023-05-24 10:23:10.805280,0,0,0
25,2023-05-24 10:23:10.832056,0,0,0
26,2023-05-24 10:23:10.860259,0,0,0
25,2023-05-24 10:23:10.887269,0,0,0
25,2023-05-24 10:23:10.914320,0,0,0
25,2023-05-24 10:23:10.941623,0,0,0
25,2023-05-24 10:23:10.968732,0,0,0
22,2023-05-24 10:23:10.993320,0,0,0
25,2023-05-24 10:23:11.020440,0,0,0
28,2023-05-24 10:23:11.050658,0,0,0
25,2023-05-24 10:23:11.077672,0,0,0
25,2023-05-24 10:23:11.104785,0,0,0
25,2023-05-24 10:23:11.131676,0,0,0
25,2023-05-24 10:23:11.158340,0,0,0
25,2023-05-24 10:23:11.185015,0,0,0
25,2023-05-24 10:23:11.211778,0,0,0
25,2023-05-24 10:23:11.238783,0,0,0
25,2023-05-24 10:23:11.265882,0,0,0
25,2023-05-24 10:23:11.292821,0,0,0
25,2023-05-24 10:23:11.319874,0,0,0
24,2023-05-24 10:23:11.346141,0,0,0
24,2023-05-24 10:23:11.372032,0,0,0
22,2023-05-24 10:23:11.396162,0,0,0
21,2023-05-24 10:23:11.419037,0,0,0
22,2023-05-24 10:23:11.442832,0,0,0
23,2023-05-24 10:23:11.467683,0,0,0
22,2023-05-24 10:23:11.491986,0,0,0
24,2023-05-24 10:23:11.518534,0,0,0
24,2023-05-24 10:23:11.544467,0,0,0
22,2023-05-24 10:23:11.568916,0,0,0
22,2023-05-24 10:23:11.593164,0,0,0
22,2023-05-24 10:23:11.617225,0,0,0
20,2023-05-24 10:23:11.639367,0,0,0
23,2023-05-24 10:23:11.664659,0,0,0
22,2023-05-24 10:23:11.688521,0,0,0
21,2023-05-24 10:23:11.711886,0,0,0
23,2023-05-24 10:23:11.737275,0,0,0
22,2023-05-24 10:23:11.760945,0,0,0
22,2023-05-24 10:23:11.784516,0,0,0
22,2023-05-24 10:23:11.808329,0,0,0
22,2023-05-24 10:23:11.832124,0,0,0
27,2023-05-24 10:23:11.860979,0,0,0
22,2023-05-24 10:23:11.885266,0,0,0
21,2023-05-24 10:23:11.908533,0,0,0
19,2023-05-24 10:23:11.929415,0,0,0
21,2023-05-24 10:23:11.952508,0,0,0
21,2023-05-24 10:23:11.975739,0,0,0
21,2023-05-24 10:23:11.999150,0,0,0
21,2023-05-24 10:23:12.022653,0,0,0
21,2023-05-24 10:23:12.045698,0,0,0
22,2023-05-24 10:23:12.069419,0,0,0
21,2023-05-24 10:23:12.092854,0,0,0
