execution_time,timestamp
0,2022-03-02 13:09:00.775911
0,2022-03-02 13:09:00.816912
0,2022-03-02 13:09:00.858911
1,2022-03-02 13:09:00.898911
0,2022-03-02 13:09:00.936910
1,2022-03-02 13:09:00.977913
0,2022-03-02 13:09:01.025911
0,2022-03-02 13:09:01.067911
0,2022-03-02 13:09:01.107911
0,2022-03-02 13:09:01.145911
0,2022-03-02 13:09:01.185912
1,2022-03-02 13:09:01.226915
0,2022-03-02 13:09:01.266912
0,2022-03-02 13:09:01.309909
1,2022-03-02 13:09:01.353909
0,2022-03-02 13:09:01.396910
0,2022-03-02 13:09:01.434910
0,2022-03-02 13:09:01.474912
1,2022-03-02 13:09:01.514912
0,2022-03-02 13:09:01.557911
0,2022-03-02 13:09:01.597911
0,2022-03-02 13:09:01.635913
0,2022-03-02 13:09:01.672910
0,2022-03-02 13:09:01.710915
0,2022-03-02 13:09:01.751910
0,2022-03-02 13:09:01.790910
0,2022-03-02 13:09:01.833911
0,2022-03-02 13:09:01.874908
0,2022-03-02 13:09:01.914910
0,2022-03-02 13:09:01.954910
0,2022-03-02 13:09:01.993912
0,2022-03-02 13:09:02.035911
0,2022-03-02 13:09:02.081909
0,2022-03-02 13:09:02.120908
0,2022-03-02 13:09:02.160913
0,2022-03-02 13:09:02.200908
0,2022-03-02 13:09:02.239910
1,2022-03-02 13:09:02.279914
0,2022-03-02 13:09:02.320910
0,2022-03-02 13:09:02.362911
0,2022-03-02 13:09:02.402908
0,2022-03-02 13:09:02.441908
0,2022-03-02 13:09:02.484911
0,2022-03-02 13:09:02.524911
0,2022-03-02 13:09:02.564908
0,2022-03-02 13:09:02.603908
0,2022-03-02 13:09:02.642910
0,2022-03-02 13:09:02.684911
1,2022-03-02 13:09:02.725908
0,2022-03-02 13:09:02.774908
0,2022-03-02 13:09:02.814908
0,2022-03-02 13:09:02.853908
0,2022-03-02 13:09:02.894910
0,2022-03-02 13:09:02.934919
0,2022-03-02 13:09:02.974908
1,2022-03-02 13:09:03.014913
0,2022-03-02 13:09:03.051908
0,2022-03-02 13:09:03.093911
0,2022-03-02 13:09:03.133910
0,2022-03-02 13:09:03.171908
0,2022-03-02 13:09:03.213910
0,2022-03-02 13:09:03.252908
0,2022-03-02 13:09:03.294909
0,2022-03-02 13:09:03.343910
0,2022-03-02 13:09:03.387908
0,2022-03-02 13:09:03.427910
0,2022-03-02 13:09:03.465908
0,2022-03-02 13:09:03.502908
1,2022-03-02 13:09:03.540908
0,2022-03-02 13:09:03.580911
0,2022-03-02 13:09:03.622909
0,2022-03-02 13:09:03.661909
0,2022-03-02 13:09:03.699908
0,2022-03-02 13:09:03.737908
0,2022-03-02 13:09:03.777912
0,2022-03-02 13:09:03.818910
0,2022-03-02 13:09:03.864908
0,2022-03-02 13:09:03.903910
0,2022-03-02 13:09:03.941910
0,2022-03-02 13:09:03.981909
0,2022-03-02 13:09:04.019914
0,2022-03-02 13:09:04.061909
0,2022-03-02 13:09:04.102909
1,2022-03-02 13:09:04.143912
0,2022-03-02 13:09:04.181909
0,2022-03-02 13:09:04.221909
0,2022-03-02 13:09:04.258908
0,2022-03-02 13:09:04.300911
0,2022-03-02 13:09:04.346910
0,2022-03-02 13:09:04.388911
0,2022-03-02 13:09:04.428908
0,2022-03-02 13:09:04.464908
0,2022-03-02 13:09:04.501909
0,2022-03-02 13:09:04.540909
0,2022-03-02 13:09:04.579910
0,2022-03-02 13:09:04.618910
0,2022-03-02 13:09:04.660913
0,2022-03-02 13:09:04.700911
1,2022-03-02 13:09:04.740911
1,2022-03-02 13:09:04.784912
0,2022-03-02 13:09:04.827911
0,2022-03-02 13:09:04.874910
0,2022-03-02 13:09:04.914908
0,2022-03-02 13:09:04.953908
1,2022-03-02 13:09:04.993913
0,2022-03-02 13:09:05.034909
0,2022-03-02 13:09:05.073909
0,2022-03-02 13:09:05.115908
0,2022-03-02 13:09:05.155907
0,2022-03-02 13:09:05.194913
0,2022-03-02 13:09:05.234911
1,2022-03-02 13:09:05.276912
1,2022-03-02 13:09:05.321909
0,2022-03-02 13:09:05.364909
0,2022-03-02 13:09:05.411910
0,2022-03-02 13:09:05.451913
0,2022-03-02 13:09:05.490912
0,2022-03-02 13:09:05.529910
0,2022-03-02 13:09:05.568911
0,2022-03-02 13:09:05.607910
0,2022-03-02 13:09:05.647912
0,2022-03-02 13:09:05.686909
0,2022-03-02 13:09:05.728910
0,2022-03-02 13:09:05.768909
0,2022-03-02 13:09:05.808909
0,2022-03-02 13:09:05.847908
0,2022-03-02 13:09:05.886908
0,2022-03-02 13:09:05.925908
0,2022-03-02 13:09:05.965911
0,2022-03-02 13:09:06.006909
0,2022-03-02 13:09:06.044911
0,2022-03-02 13:09:06.080908
0,2022-03-02 13:09:06.121908
0,2022-03-02 13:09:06.161910
0,2022-03-02 13:09:06.200909
0,2022-03-02 13:09:06.238910
0,2022-03-02 13:09:06.279909
1,2022-03-02 13:09:06.322909
1,2022-03-02 13:09:06.364912
0,2022-03-02 13:09:06.400910
0,2022-03-02 13:09:06.444911
0,2022-03-02 13:09:06.484911
0,2022-03-02 13:09:06.524910
1,2022-03-02 13:09:06.565913
0,2022-03-02 13:09:06.605910
0,2022-03-02 13:09:06.643912
0,2022-03-02 13:09:06.684911
0,2022-03-02 13:09:06.725909
0,2022-03-02 13:09:06.766908
0,2022-03-02 13:09:06.807908
0,2022-03-02 13:09:06.847908
0,2022-03-02 13:09:06.887914
0,2022-03-02 13:09:06.927910
0,2022-03-02 13:09:06.967910
