execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature,pixel
19,2023-05-24 14:30:29.050640,0,0,0,0
18,2023-05-24 14:30:29.118679,0,0,0,0
18,2023-05-24 14:30:29.188052,0,0,0,0
21,2023-05-24 14:30:29.260241,0,0,0,0
20,2023-05-24 14:30:29.327547,0,0,0,0
28,2023-05-24 14:30:29.404783,0,0,0,0
21,2023-05-24 14:30:29.466937,0,0,0,0
26,2023-05-24 14:30:29.540628,0,0,0,0
17,2023-05-24 14:30:29.600536,0,0,0,0
18,2023-05-24 14:30:29.671024,0,0,0,0
21,2023-05-24 14:30:29.742588,0,0,0,0
20,2023-05-24 14:30:29.810919,0,0,0,0
22,2023-05-24 14:30:29.882041,0,0,0,0
45,2023-05-24 14:30:29.974062,0,0,0,0
17,2023-05-24 14:30:30.026843,0,0,0,0
26,2023-05-24 14:30:30.104703,0,0,0,0
18,2023-05-24 14:30:30.165436,0,0,0,0
21,2023-05-24 14:30:30.236952,0,0,0,0
18,2023-05-24 14:30:30.303347,0,0,0,0
23,2023-05-24 14:30:30.377076,0,0,0,0
21,2023-05-24 14:30:30.443852,0,0,0,0
24,2023-05-24 14:30:30.515687,0,0,0,0
18,2023-05-24 14:30:30.578714,0,0,0,0
18,2023-05-24 14:30:30.647138,0,0,0,0
22,2023-05-24 14:30:30.720201,0,0,0,0
20,2023-05-24 14:30:30.787208,0,0,0,0
26,2023-05-24 14:30:30.861981,0,0,0,0
20,2023-05-24 14:30:30.925681,0,0,0,0
18,2023-05-24 14:30:30.993042,0,0,0,0
19,2023-05-24 14:30:31.062760,0,0,0,0
19,2023-05-24 14:30:31.131897,0,0,0,0
20,2023-05-24 14:30:31.201760,0,0,0,0
19,2023-05-24 14:30:31.269908,0,0,0,0
21,2023-05-24 14:30:31.340715,0,0,0,0
55,2023-05-24 14:30:31.443468,0,0,0,0
16,2023-05-24 14:30:31.494461,0,0,0,0
16,2023-05-24 14:30:31.563648,0,0,0,0
21,2023-05-24 14:30:31.638324,0,0,0,0
28,2023-05-24 14:30:31.714904,0,0,0,0
19,2023-05-24 14:30:31.774752,0,0,0,0
20,2023-05-24 14:30:31.844586,0,0,0,0
16,2023-05-24 14:30:31.909572,0,0,0,0
17,2023-05-24 14:30:31.979607,0,0,0,0
19,2023-05-24 14:30:32.050940,0,0,0,0
17,2023-05-24 14:30:32.117710,0,0,0,0
18,2023-05-24 14:30:32.187325,0,0,0,0
19,2023-05-24 14:30:32.257210,0,0,0,0
18,2023-05-24 14:30:32.325703,0,0,0,0
42,2023-05-24 14:30:32.419249,0,0,0,0
16,2023-05-24 14:30:32.469853,0,0,0,0
18,2023-05-24 14:30:32.540682,0,0,0,0
42,2023-05-24 14:30:32.633419,0,0,0,0
14,2023-05-24 14:30:32.682595,0,0,0,0
16,2023-05-24 14:30:32.753749,0,0,0,0
16,2023-05-24 14:30:32.822346,0,0,0,0
30,2023-05-24 14:30:32.905585,0,0,0,0
22,2023-05-24 14:30:32.966496,0,0,0,0
18,2023-05-24 14:30:33.031434,0,0,0,0
20,2023-05-24 14:30:33.102103,0,0,0,0
19,2023-05-24 14:30:33.170102,0,0,0,0
43,2023-05-24 14:30:33.262972,0,0,0,0
20,2023-05-24 14:30:33.318557,0,0,0,0
22,2023-05-24 14:30:33.389260,0,0,0,0
23,2023-05-24 14:30:33.458612,0,0,0,0
19,2023-05-24 14:30:33.523329,0,0,0,0
23,2023-05-24 14:30:33.595170,0,0,0,0
20,2023-05-24 14:30:33.660221,0,0,0,0
18,2023-05-24 14:30:33.726823,0,0,0,0
19,2023-05-24 14:30:33.795777,0,0,0,0
21,2023-05-24 14:30:33.865756,0,0,0,0
18,2023-05-24 14:30:33.930475,0,0,0,0
20,2023-05-24 14:30:34.000524,0,0,0,0
25,2023-05-24 14:30:34.073702,0,0,0,0
20,2023-05-24 14:30:34.151819,0,0,0,0
21,2023-05-24 14:30:34.221562,0,0,0,0
49,2023-05-24 14:30:34.318003,0,0,0,0
22,2023-05-24 14:30:34.375537,0,0,0,0
19,2023-05-24 14:30:34.441079,0,0,0,0
22,2023-05-24 14:30:34.513255,0,0,0,0
20,2023-05-24 14:30:34.580388,0,0,0,0
20,2023-05-24 14:30:34.649585,0,0,0,0
21,2023-05-24 14:30:34.719728,0,0,0,0
20,2023-05-24 14:30:34.787325,0,0,0,0
50,2023-05-24 14:30:34.885918,0,0,0,0
20,2023-05-24 14:30:34.941121,0,0,0,0
22,2023-05-24 14:30:35.011739,0,0,0,0
18,2023-05-24 14:30:35.077114,0,0,0,0
20,2023-05-24 14:30:35.148447,0,0,0,0
18,2023-05-24 14:30:35.215855,0,0,0,0
30,2023-05-24 14:30:35.296898,0,0,0,0
19,2023-05-24 14:30:35.355173,0,0,0,0
23,2023-05-24 14:30:35.428106,0,0,0,0
21,2023-05-24 14:30:35.494608,0,0,0,0
24,2023-05-24 14:30:35.566132,0,0,0,0
16,2023-05-24 14:30:35.627415,0,0,0,0
19,2023-05-24 14:30:35.699166,0,0,0,0
43,2023-05-24 14:30:35.791725,0,0,0,0
22,2023-05-24 14:30:35.848853,0,0,0,0
19,2023-05-24 14:30:35.914335,0,0,0,0
19,2023-05-24 14:30:35.982939,0,0,0,0
20,2023-05-24 14:30:36.052334,0,0,0,0
45,2023-05-24 14:30:36.146014,0,0,0,0
24,2023-05-24 14:30:36.205416,0,0,0,0
30,2023-05-24 14:30:36.279999,0,0,0,0
19,2023-05-24 14:30:36.337427,0,0,0,0
19,2023-05-24 14:30:36.406218,0,0,0,0
17,2023-05-24 14:30:36.473386,0,0,0,0
24,2023-05-24 14:30:36.549045,0,0,0,0
19,2023-05-24 14:30:36.613196,0,0,0,0
17,2023-05-24 14:30:36.679791,0,0,0,0
22,2023-05-24 14:30:36.753287,0,0,0,0
18,2023-05-24 14:30:36.818435,0,0,0,0
22,2023-05-24 14:30:36.891127,0,0,0,0
18,2023-05-24 14:30:36.956153,0,0,0,0
18,2023-05-24 14:30:37.024627,0,0,0,0
32,2023-05-24 14:30:37.107709,0,0,0,0
20,2023-05-24 14:30:37.164249,0,0,0,0
17,2023-05-24 14:30:37.230444,0,0,0,0
23,2023-05-24 14:30:37.305560,0,0,0,0
19,2023-05-24 14:30:37.370354,0,0,0,0
19,2023-05-24 14:30:37.439473,0,0,0,0
18,2023-05-24 14:30:37.507534,0,0,0,0
20,2023-05-24 14:30:37.578309,0,0,0,0
16,2023-05-24 14:30:37.643100,0,0,0,0
18,2023-05-24 14:30:37.714153,0,0,0,0
31,2023-05-24 14:30:37.795724,0,0,0,0
19,2023-05-24 14:30:37.852966,0,0,0,0
21,2023-05-24 14:30:37.923321,0,0,0,0
25,2023-05-24 14:30:37.995704,0,0,0,0
20,2023-05-24 14:30:38.059216,0,0,0,0
24,2023-05-24 14:30:38.132496,0,0,0,0
20,2023-05-24 14:30:38.197444,0,0,0,0
40,2023-05-24 14:30:38.286560,0,0,0,0
14,2023-05-24 14:30:38.336658,0,0,0,0
13,2023-05-24 14:30:38.404417,0,0,0,0
17,2023-05-24 14:30:38.476918,0,0,0,0
16,2023-05-24 14:30:38.544248,0,0,0,0
18,2023-05-24 14:30:38.615372,0,0,0,0
25,2023-05-24 14:30:38.691734,0,0,0,0
19,2023-05-24 14:30:38.754149,0,0,0,0
22,2023-05-24 14:30:38.825817,0,0,0,0
35,2023-05-24 14:30:38.907816,0,0,0,0
17,2023-05-24 14:30:38.959896,0,0,0,0
18,2023-05-24 14:30:39.029987,0,0,0,0
24,2023-05-24 14:30:39.104851,0,0,0,0
16,2023-05-24 14:30:39.165453,0,0,0,0
16,2023-05-24 14:30:39.233888,0,0,0,0
17,2023-05-24 14:30:39.303539,0,0,0,0
19,2023-05-24 14:30:39.374430,0,0,0,0
20,2023-05-24 14:30:39.444946,0,0,0,0
50,2023-05-24 14:30:39.543437,0,0,0,0
20,2023-05-24 14:30:39.599113,0,0,0,0
20,2023-05-24 14:30:39.668256,0,0,0,0
22,2023-05-24 14:30:39.739116,0,0,0,0
19,2023-05-24 14:30:39.805300,0,0,0,0
25,2023-05-24 14:30:39.879649,0,0,0,0
19,2023-05-24 14:30:39.942131,0,0,0,0
23,2023-05-24 14:30:40.014862,0,0,0,0
21,2023-05-24 14:30:40.081727,0,0,0,0
24,2023-05-24 14:30:40.153272,0,0,0,0
15,2023-05-24 14:30:40.213160,0,0,0,0
15,2023-05-24 14:30:40.281467,0,0,0,0
17,2023-05-24 14:30:40.352596,0,0,0,0
18,2023-05-24 14:30:40.422197,0,0,0,0
17,2023-05-24 14:30:40.490122,0,0,0,0
18,2023-05-24 14:30:40.560038,0,0,0,0
22,2023-05-24 14:30:40.632818,0,0,0,0
18,2023-05-24 14:30:40.698104,0,0,0,0
27,2023-05-24 14:30:40.776485,0,0,0,0
20,2023-05-24 14:30:40.838893,0,0,0,0
21,2023-05-24 14:30:40.908886,0,0,0,0
17,2023-05-24 14:30:40.974328,0,0,0,0
19,2023-05-24 14:30:41.044843,0,0,0,0
18,2023-05-24 14:30:41.112495,0,0,0,0
19,2023-05-24 14:30:41.182076,0,0,0,0
20,2023-05-24 14:30:41.252005,0,0,0,0
29,2023-05-24 14:30:41.329364,0,0,0,0
25,2023-05-24 14:30:41.393811,0,0,0,0
20,2023-05-24 14:30:41.457402,0,0,0,0
22,2023-05-24 14:30:41.528029,0,0,0,0
18,2023-05-24 14:30:41.593187,0,0,0,0
17,2023-05-24 14:30:41.660940,0,0,0,0
16,2023-05-24 14:30:41.729126,0,0,0,0
16,2023-05-24 14:30:41.798473,0,0,0,0
17,2023-05-24 14:30:41.868878,0,0,0,0
17,2023-05-24 14:30:41.938079,0,0,0,0
24,2023-05-24 14:30:42.014512,0,0,0,0
20,2023-05-24 14:30:42.079538,0,0,0,0
20,2023-05-24 14:30:42.148743,0,0,0,0
19,2023-05-24 14:30:42.217042,0,0,0,0
47,2023-05-24 14:30:42.313713,0,0,0,0
21,2023-05-24 14:30:42.370237,0,0,0,0
20,2023-05-24 14:30:42.438130,0,0,0,0
23,2023-05-24 14:30:42.509903,0,0,0,0
17,2023-05-24 14:30:42.573107,0,0,0,0
23,2023-05-24 14:30:42.647755,0,0,0,0
24,2023-05-24 14:30:42.717792,0,0,0,0
19,2023-05-24 14:30:42.781719,0,0,0,0
17,2023-05-24 14:30:42.848911,0,0,0,0
22,2023-05-24 14:30:42.921954,0,0,0,0
16,2023-05-24 14:30:42.985029,0,0,0,0
18,2023-05-24 14:30:43.055687,0,0,0,0
24,2023-05-24 14:30:43.130316,0,0,0,0
18,2023-05-24 14:30:43.192584,0,0,0,0
19,2023-05-24 14:30:43.261729,0,0,0,0
19,2023-05-24 14:30:43.330253,0,0,0,0
20,2023-05-24 14:30:43.400208,0,0,0,0
18,2023-05-24 14:30:43.467671,0,0,0,0
19,2023-05-24 14:30:43.537071,0,0,0,0
17,2023-05-24 14:30:43.604264,0,0,0,0
17,2023-05-24 14:30:43.673086,0,0,0,0
17,2023-05-24 14:30:43.742125,0,0,0,0
19,2023-05-24 14:30:43.813240,0,0,0,0
18,2023-05-24 14:30:43.881318,0,0,0,0
19,2023-05-24 14:30:43.950938,0,0,0,0
20,2023-05-24 14:30:44.020922,0,0,0,0
23,2023-05-24 14:30:44.092732,0,0,0,0
20,2023-05-24 14:30:44.158110,0,0,0,0
17,2023-05-24 14:30:44.224506,0,0,0,0
17,2023-05-24 14:30:44.293573,0,0,0,0
19,2023-05-24 14:30:44.364738,0,0,0,0
21,2023-05-24 14:30:44.435717,0,0,0,0
19,2023-05-24 14:30:44.503036,0,0,0,0
18,2023-05-24 14:30:44.570753,0,0,0,0
26,2023-05-24 14:30:44.647514,0,0,0,0
20,2023-05-24 14:30:44.710038,0,0,0,0
16,2023-05-24 14:30:44.775080,0,0,0,0
18,2023-05-24 14:30:44.846359,0,0,0,0
22,2023-05-24 14:30:44.919654,0,0,0,0
18,2023-05-24 14:30:44.984352,0,0,0,0
22,2023-05-24 14:30:45.057173,0,0,0,0
17,2023-05-24 14:30:45.121101,0,0,0,0
17,2023-05-24 14:30:45.189643,0,0,0,0
31,2023-05-24 14:30:45.271931,0,0,0,0
17,2023-05-24 14:30:45.327125,0,0,0,0
26,2023-05-24 14:30:45.405306,0,0,0,0
20,2023-05-24 14:30:45.467959,0,0,0,0
23,2023-05-24 14:30:45.539824,0,0,0,0
20,2023-05-24 14:30:45.605245,0,0,0,0
18,2023-05-24 14:30:45.672118,0,0,0,0
27,2023-05-24 14:30:45.750060,0,0,0,0
18,2023-05-24 14:30:45.809622,0,0,0,0
21,2023-05-24 14:30:45.881022,0,0,0,0
23,2023-05-24 14:30:45.951405,0,0,0,0
21,2023-05-24 14:30:46.018484,0,0,0,0
18,2023-05-24 14:30:46.084712,0,0,0,0
19,2023-05-24 14:30:46.154331,0,0,0,0
19,2023-05-24 14:30:46.223320,0,0,0,0
23,2023-05-24 14:30:46.296167,0,0,0,0
18,2023-05-24 14:30:46.360560,0,0,0,0
16,2023-05-24 14:30:46.427769,0,0,0,0
16,2023-05-24 14:30:46.496422,0,0,0,0
16,2023-05-24 14:30:46.565177,0,0,0,0
15,2023-05-24 14:30:46.633409,0,0,0,0
15,2023-05-24 14:30:46.702370,0,0,0,0
16,2023-05-24 14:30:46.772475,0,0,0,0
17,2023-05-24 14:30:46.841785,0,0,0,0
18,2023-05-24 14:30:46.911228,0,0,0,0
19,2023-05-24 14:30:46.980971,0,0,0,0
18,2023-05-24 14:30:47.048365,0,0,0,0
21,2023-05-24 14:30:47.120193,0,0,0,0
18,2023-05-24 14:30:47.186079,0,0,0,0
41,2023-05-24 14:30:47.277987,0,0,0,0
18,2023-05-24 14:30:47.331142,0,0,0,0
19,2023-05-24 14:30:47.401523,0,0,0,0
21,2023-05-24 14:30:47.471880,0,0,0,0
44,2023-05-24 14:30:47.564377,0,0,0,0
19,2023-05-24 14:30:47.619023,0,0,0,0
22,2023-05-24 14:30:47.690720,0,0,0,0
21,2023-05-24 14:30:47.758525,0,0,0,0
17,2023-05-24 14:30:47.823628,0,0,0,0
18,2023-05-24 14:30:47.893461,0,0,0,0
19,2023-05-24 14:30:47.963215,0,0,0,0
19,2023-05-24 14:30:48.031158,0,0,0,0
20,2023-05-24 14:30:48.101007,0,0,0,0
24,2023-05-24 14:30:48.173013,0,0,0,0
21,2023-05-24 14:30:48.238910,0,0,0,0
28,2023-05-24 14:30:48.314081,0,0,0,0
21,2023-05-24 14:30:48.375641,0,0,0,0
20,2023-05-24 14:30:48.442891,0,0,0,0
19,2023-05-24 14:30:48.509640,0,0,0,0
18,2023-05-24 14:30:48.577128,0,0,0,0
17,2023-05-24 14:30:48.644575,0,0,0,0
19,2023-05-24 14:30:48.714458,0,0,0,0
52,2023-05-24 14:30:48.815614,0,0,0,0
16,2023-05-24 14:30:48.867101,0,0,0,0
17,2023-05-24 14:30:48.937003,0,0,0,0
21,2023-05-24 14:30:49.009714,0,0,0,0
22,2023-05-24 14:30:49.080038,0,0,0,0
18,2023-05-24 14:30:49.145108,0,0,0,0
38,2023-05-24 14:30:49.234416,0,0,0,0
20,2023-05-24 14:30:49.289187,0,0,0,0
27,2023-05-24 14:30:49.365233,0,0,0,0
20,2023-05-24 14:30:49.426612,0,0,0,0
19,2023-05-24 14:30:49.494252,0,0,0,0
28,2023-05-24 14:30:49.572428,0,0,0,0
19,2023-05-24 14:30:49.632423,0,0,0,0
18,2023-05-24 14:30:49.700397,0,0,0,0
57,2023-05-24 14:30:49.807919,0,0,0,0
26,2023-05-24 14:30:49.868742,0,0,0,0
22,2023-05-24 14:30:49.933800,0,0,0,0
20,2023-05-24 14:30:50.000915,0,0,0,0
49,2023-05-24 14:30:50.098589,0,0,0,0
18,2023-05-24 14:30:50.152243,0,0,0,0
17,2023-05-24 14:30:50.220261,0,0,0,0
19,2023-05-24 14:30:50.290780,0,0,0,0
19,2023-05-24 14:30:50.359665,0,0,0,0
16,2023-05-24 14:30:50.426227,0,0,0,0
17,2023-05-24 14:30:50.496139,0,0,0,0
26,2023-05-24 14:30:50.574063,0,0,0,0
20,2023-05-24 14:30:50.637431,0,0,0,0
17,2023-05-24 14:30:50.703629,0,0,0,0
19,2023-05-24 14:30:50.775140,0,0,0,0
24,2023-05-24 14:30:50.848629,0,0,0,0
21,2023-05-24 14:30:50.914461,0,0,0,0
21,2023-05-24 14:30:50.983217,0,0,0,0
23,2023-05-24 14:30:51.054539,0,0,0,0
19,2023-05-24 14:30:51.118829,0,0,0,0
19,2023-05-24 14:30:51.188463,0,0,0,0
23,2023-05-24 14:30:51.260936,0,0,0,0
19,2023-05-24 14:30:51.326351,0,0,0,0
20,2023-05-24 14:30:51.396446,0,0,0,0
35,2023-05-24 14:30:51.480523,0,0,0,0
18,2023-05-24 14:30:51.534036,0,0,0,0
19,2023-05-24 14:30:51.603536,0,0,0,0
18,2023-05-24 14:30:51.671453,0,0,0,0
29,2023-05-24 14:30:51.751188,0,0,0,0
19,2023-05-24 14:30:51.809717,0,0,0,0
25,2023-05-24 14:30:51.884118,0,0,0,0
21,2023-05-24 14:30:51.949727,0,0,0,0
23,2023-05-24 14:30:52.019934,0,0,0,0
29,2023-05-24 14:30:52.095136,0,0,0,0
18,2023-05-24 14:30:52.153620,0,0,0,0
21,2023-05-24 14:30:52.225090,0,0,0,0
20,2023-05-24 14:30:52.292938,0,0,0,0
18,2023-05-24 14:30:52.359911,0,0,0,0
19,2023-05-24 14:30:52.429626,0,0,0,0
30,2023-05-24 14:30:52.509010,0,0,0,0
20,2023-05-24 14:30:52.568411,0,0,0,0
19,2023-05-24 14:30:52.636435,0,0,0,0
20,2023-05-24 14:30:52.706548,0,0,0,0
18,2023-05-24 14:30:52.772391,0,0,0,0
16,2023-05-24 14:30:52.839849,0,0,0,0
18,2023-05-24 14:30:52.910656,0,0,0,0
32,2023-05-24 14:30:52.993533,0,0,0,0
21,2023-05-24 14:30:53.051339,0,0,0,0
25,2023-05-24 14:30:53.124337,0,0,0,0
23,2023-05-24 14:30:53.190598,0,0,0,0
21,2023-05-24 14:30:53.257404,0,0,0,0
58,2023-05-24 14:30:53.363794,0,0,0,0
20,2023-05-24 14:30:53.418972,0,0,0,0
16,2023-05-24 14:30:53.484238,0,0,0,0
20,2023-05-24 14:30:53.556661,0,0,0,0
19,2023-05-24 14:30:53.624998,0,0,0,0
26,2023-05-24 14:30:53.700717,0,0,0,0
18,2023-05-24 14:30:53.761724,0,0,0,0
18,2023-05-24 14:30:53.831045,0,0,0,0
26,2023-05-24 14:30:53.908235,0,0,0,0
18,2023-05-24 14:30:53.968721,0,0,0,0
21,2023-05-24 14:30:54.040749,0,0,0,0
21,2023-05-24 14:30:54.109003,0,0,0,0
22,2023-05-24 14:30:54.178958,0,0,0,0
17,2023-05-24 14:30:54.243165,0,0,0,0
22,2023-05-24 14:30:54.317322,0,0,0,0
17,2023-05-24 14:30:54.381156,0,0,0,0
20,2023-05-24 14:30:54.452674,0,0,0,0
20,2023-05-24 14:30:54.520814,0,0,0,0
41,2023-05-24 14:30:54.610317,0,0,0,0
19,2023-05-24 14:30:54.664157,0,0,0,0
21,2023-05-24 14:30:54.734115,0,0,0,0
29,2023-05-24 14:30:54.810106,0,0,0,0
18,2023-05-24 14:30:54.867180,0,0,0,0
19,2023-05-24 14:30:54.936537,0,0,0,0
18,2023-05-24 14:30:55.003996,0,0,0,0
17,2023-05-24 14:30:55.071615,0,0,0,0
50,2023-05-24 14:30:55.183952,0,0,0,0
12,2023-05-24 14:30:55.273435,0,0,0,0
12,2023-05-24 14:30:55.400953,0,0,0,0
12,2023-05-24 14:30:55.527523,0,0,0,0
13,2023-05-24 14:30:55.655560,0,0,0,0
12,2023-05-24 14:30:55.781453,0,0,0,0
11,2023-05-24 14:30:55.907080,0,0,0,0
14,2023-05-24 14:30:56.036694,0,0,0,0
22,2023-05-24 14:30:56.172164,0,0,0,0
12,2023-05-24 14:30:56.289151,0,0,0,0
16,2023-05-24 14:30:56.419837,0,0,0,0
19,2023-05-24 14:30:56.550127,0,0,0,0
16,2023-05-24 14:30:56.674217,0,0,0,0
11,2023-05-24 14:30:56.796268,0,0,0,0
10,2023-05-24 14:30:56.921711,0,0,0,0
17,2023-05-24 14:30:57.055745,0,0,0,0
23,2023-05-24 14:30:57.188172,0,0,0,0
13,2023-05-24 14:30:57.305006,0,0,0,0
16,2023-05-24 14:30:57.435882,0,0,0,0
14,2023-05-24 14:30:57.562069,0,0,0,0
12,2023-05-24 14:30:57.687115,0,0,0,0
14,2023-05-24 14:30:57.816742,0,0,0,0
21,2023-05-24 14:30:57.950689,0,0,0,0
12,2023-05-24 14:30:58.068709,0,0,0,0
11,2023-05-24 14:30:58.194637,0,0,0,0
19,2023-05-24 14:30:58.329591,0,0,0,0
14,2023-05-24 14:30:58.451055,0,0,0,0
22,2023-05-24 14:30:58.586108,0,0,0,0
12,2023-05-24 14:30:58.702907,0,0,0,0
11,2023-05-24 14:30:58.829332,0,0,0,0
31,2023-05-24 14:30:58.977149,0,0,0,0
9,2023-05-24 14:30:59.081056,0,0,0,0
11,2023-05-24 14:30:59.210943,0,0,0,0
18,2023-05-24 14:30:59.344896,0,0,0,0
15,2023-05-24 14:30:59.468513,0,0,0,0
22,2023-05-24 14:30:59.602217,0,0,0,0
22,2023-05-24 14:30:59.728627,0,0,0,0
20,2023-05-24 14:30:59.853310,0,0,0,0
20,2023-05-24 14:30:59.980580,0,0,0,0
21,2023-05-24 14:31:00.108571,0,0,0,0
25,2023-05-24 14:31:00.239933,0,0,0,0
21,2023-05-24 14:31:00.362442,0,0,0,0
19,2023-05-24 14:31:00.487641,0,0,0,0
20,2023-05-24 14:31:00.615016,0,0,0,0
12,2023-05-24 14:31:00.733525,0,0,0,0
14,2023-05-24 14:31:00.862953,0,0,0,0
16,2023-05-24 14:31:00.991875,0,0,0,0
21,2023-05-24 14:31:01.123743,0,0,0,0
12,2023-05-24 14:31:01.241975,0,0,0,0
14,2023-05-24 14:31:01.370938,0,0,0,0
12,2023-05-24 14:31:01.495730,0,0,0,0
11,2023-05-24 14:31:01.621988,0,0,0,0
11,2023-05-24 14:31:01.749419,0,0,0,0
12,2023-05-24 14:31:01.877231,0,0,0,0
23,2023-05-24 14:31:02.015664,0,0,0,0
9,2023-05-24 14:31:02.129020,0,0,0,0
13,2023-05-24 14:31:02.259825,0,0,0,0
23,2023-05-24 14:31:02.397192,0,0,0,0
13,2023-05-24 14:31:02.514109,0,0,0,0
12,2023-05-24 14:31:02.640476,0,0,0,0
10,2023-05-24 14:31:02.765970,0,0,0,0
12,2023-05-24 14:31:02.894905,0,0,0,0
12,2023-05-24 14:31:03.021438,0,0,0,0
21,2023-05-24 14:31:03.157573,0,0,0,0
22,2023-05-24 14:31:03.285701,0,0,0,0
12,2023-05-24 14:31:03.402273,0,0,0,0
17,2023-05-24 14:31:03.534198,0,0,0,0
15,2023-05-24 14:31:03.659917,0,0,0,0
18,2023-05-24 14:31:03.790139,0,0,0,0
18,2023-05-24 14:31:03.917011,0,0,0,0
11,2023-05-24 14:31:04.036659,0,0,0,0
9,2023-05-24 14:31:04.161253,0,0,0,0
35,2023-05-24 14:31:04.314350,0,0,0,0
19,2023-05-24 14:31:04.425731,0,0,0,0
12,2023-05-24 14:31:04.545729,0,0,0,0
11,2023-05-24 14:31:04.672097,0,0,0,0
24,2023-05-24 14:31:04.812081,0,0,0,0
10,2023-05-24 14:31:04.925009,0,0,0,0
25,2023-05-24 14:31:05.067251,0,0,0,0
11,2023-05-24 14:31:05.179861,0,0,0,0
22,2023-05-24 14:31:05.318633,0,0,0,0
11,2023-05-24 14:31:05.434877,0,0,0,0
12,2023-05-24 14:31:05.563082,0,0,0,0
24,2023-05-24 14:31:05.701926,0,0,0,0
10,2023-05-24 14:31:05.814886,0,0,0,0
23,2023-05-24 14:31:05.954882,0,0,0,0
10,2023-05-24 14:31:06.069111,0,0,0,0
21,2023-05-24 14:31:06.206966,0,0,0,0
19,2023-05-24 14:31:06.332035,0,0,0,0
19,2023-05-24 14:31:06.459432,0,0,0,0
10,2023-05-24 14:31:06.577448,0,0,0,0
21,2023-05-24 14:31:06.715136,0,0,0,0
19,2023-05-24 14:31:06.840617,0,0,0,0
13,2023-05-24 14:31:06.961444,0,0,0,0
16,2023-05-24 14:31:07.091600,0,0,0,0
18,2023-05-24 14:31:07.220783,0,0,0,0
19,2023-05-24 14:31:07.348899,0,0,0,0
20,2023-05-24 14:31:07.476400,0,0,0,0
21,2023-05-24 14:31:07.604774,0,0,0,0
18,2023-05-24 14:31:07.728476,0,0,0,0
22,2023-05-24 14:31:07.860267,0,0,0,0
20,2023-05-24 14:31:07.984798,0,0,0,0
18,2023-05-24 14:31:08.109688,0,0,0,0
18,2023-05-24 14:31:08.236661,0,0,0,0
23,2023-05-24 14:31:08.369704,0,0,0,0
21,2023-05-24 14:31:08.494505,0,0,0,0
11,2023-05-24 14:31:08.611092,0,0,0,0
12,2023-05-24 14:31:08.739282,0,0,0,0
11,2023-05-24 14:31:08.865547,0,0,0,0
11,2023-05-24 14:31:08.992436,0,0,0,0
21,2023-05-24 14:31:09.128996,0,0,0,0
12,2023-05-24 14:31:09.246700,0,0,0,0
12,2023-05-24 14:31:09.373047,0,0,0,0
22,2023-05-24 14:31:09.509123,0,0,0,0
15,2023-05-24 14:31:09.628681,0,0,0,0
15,2023-05-24 14:31:09.755516,0,0,0,0
33,2023-05-24 14:31:09.901686,0,0,0,0
12,2023-05-24 14:31:10.007673,0,0,0,0
21,2023-05-24 14:31:10.144825,0,0,0,0
15,2023-05-24 14:31:10.265904,0,0,0,0
33,2023-05-24 14:31:10.411230,0,0,0,0
12,2023-05-24 14:31:10.517271,0,0,0,0
26,2023-05-24 14:31:10.657932,0,0,0,0
10,2023-05-24 14:31:10.768474,0,0,0,0
13,2023-05-24 14:31:10.898357,0,0,0,0
11,2023-05-24 14:31:11.022944,0,0,0,0
12,2023-05-24 14:31:11.151075,0,0,0,0
22,2023-05-24 14:31:11.288142,0,0,0,0
11,2023-05-24 14:31:11.404465,0,0,0,0
17,2023-05-24 14:31:11.537313,0,0,0,0
21,2023-05-24 14:31:11.668195,0,0,0,0
20,2023-05-24 14:31:11.793950,0,0,0,0
13,2023-05-24 14:31:11.913663,0,0,0,0
14,2023-05-24 14:31:12.041251,0,0,0,0
21,2023-05-24 14:31:12.175068,0,0,0,0
11,2023-05-24 14:31:12.292373,0,0,0,0
24,2023-05-24 14:31:12.432435,0,0,0,0
16,2023-05-24 14:31:12.550893,0,0,0,0
23,2023-05-24 14:31:12.684735,0,0,0,0
11,2023-05-24 14:31:12.799263,0,0,0,0
10,2023-05-24 14:31:12.926188,0,0,0,0
20,2023-05-24 14:31:13.063533,0,0,0,0
12,2023-05-24 14:31:13.182374,0,0,0,0
22,2023-05-24 14:31:13.319676,0,0,0,0
10,2023-05-24 14:31:13.434253,0,0,0,0
22,2023-05-24 14:31:13.573974,0,0,0,0
12,2023-05-24 14:31:13.691702,0,0,0,0
15,2023-05-24 14:31:13.821468,0,0,0,0
12,2023-05-24 14:31:13.945258,0,0,0,0
22,2023-05-24 14:31:14.082532,0,0,0,0
15,2023-05-24 14:31:14.202021,0,0,0,0
21,2023-05-24 14:31:14.335236,0,0,0,0
17,2023-05-24 14:31:14.458076,0,0,0,0
12,2023-05-24 14:31:14.579817,0,0,0,0
14,2023-05-24 14:31:14.708802,0,0,0,0
10,2023-05-24 14:31:14.831868,0,0,0,0
19,2023-05-24 14:31:14.968667,0,0,0,0
19,2023-05-24 14:31:15.095909,0,0,0,0
17,2023-05-24 14:31:15.219987,0,0,0,0
17,2023-05-24 14:31:15.346433,0,0,0,0
12,2023-05-24 14:31:15.468385,0,0,0,0
12,2023-05-24 14:31:15.595221,0,0,0,0
