execution_time,timestamp
0,2022-03-02 11:15:43.985152
0,2022-03-02 11:15:44.060161
0,2022-03-02 11:15:44.085156
1,2022-03-02 11:15:44.109155
1,2022-03-02 11:15:44.134152
0,2022-03-02 11:15:44.156159
0,2022-03-02 11:15:44.179156
0,2022-03-02 11:15:44.203162
1,2022-03-02 11:15:44.228189
0,2022-03-02 11:15:44.252214
0,2022-03-02 11:15:44.276189
0,2022-03-02 11:15:44.299193
0,2022-03-02 11:15:44.322200
1,2022-03-02 11:15:44.350188
0,2022-03-02 11:15:44.374187
0,2022-03-02 11:15:44.399189
0,2022-03-02 11:15:44.426189
1,2022-03-02 11:15:44.456189
0,2022-03-02 11:15:44.481189
0,2022-03-02 11:15:44.505196
0,2022-03-02 11:15:44.528188
0,2022-03-02 11:15:44.551196
1,2022-03-02 11:15:44.574270
0,2022-03-02 11:15:44.597191
0,2022-03-02 11:15:44.619348
0,2022-03-02 11:15:44.642276
0,2022-03-02 11:15:44.668268
0,2022-03-02 11:15:44.692266
0,2022-03-02 11:15:44.716267
1,2022-03-02 11:15:44.739381
0,2022-03-02 11:15:44.762460
0,2022-03-02 11:15:44.785384
1,2022-03-02 11:15:44.807387
0,2022-03-02 11:15:44.829388
0,2022-03-02 11:15:44.853382
1,2022-03-02 11:15:44.876381
1,2022-03-02 11:15:44.901384
0,2022-03-02 11:15:44.924382
1,2022-03-02 11:15:44.948465
0,2022-03-02 11:15:44.969465
1,2022-03-02 11:15:44.994465
1,2022-03-02 11:15:45.016478
1,2022-03-02 11:15:45.037470
0,2022-03-02 11:15:45.060465
0,2022-03-02 11:15:45.083467
0,2022-03-02 11:15:45.105467
0,2022-03-02 11:15:45.129464
1,2022-03-02 11:15:45.151470
0,2022-03-02 11:15:45.173470
0,2022-03-02 11:15:45.196464
0,2022-03-02 11:15:45.218546
1,2022-03-02 11:15:45.240470
1,2022-03-02 11:15:45.262488
1,2022-03-02 11:15:45.285488
0,2022-03-02 11:15:45.306465
1,2022-03-02 11:15:45.330468
0,2022-03-02 11:15:45.353476
0,2022-03-02 11:15:45.376471
0,2022-03-02 11:15:45.399479
0,2022-03-02 11:15:45.420464
0,2022-03-02 11:15:45.442464
0,2022-03-02 11:15:45.464468
0,2022-03-02 11:15:45.487465
0,2022-03-02 11:15:45.510538
0,2022-03-02 11:15:45.532524
0,2022-03-02 11:15:45.556466
0,2022-03-02 11:15:45.578466
0,2022-03-02 11:15:45.601463
0,2022-03-02 11:15:45.623509
1,2022-03-02 11:15:45.645469
1,2022-03-02 11:15:45.666472
0,2022-03-02 11:15:45.689466
0,2022-03-02 11:15:45.711543
0,2022-03-02 11:15:45.734490
0,2022-03-02 11:15:45.757464
0,2022-03-02 11:15:45.779466
0,2022-03-02 11:15:45.801531
1,2022-03-02 11:15:45.824471
0,2022-03-02 11:15:45.846465
0,2022-03-02 11:15:45.868545
0,2022-03-02 11:15:45.890544
1,2022-03-02 11:15:45.912499
0,2022-03-02 11:15:45.934466
0,2022-03-02 11:15:45.956468
0,2022-03-02 11:15:45.979467
0,2022-03-02 11:15:46.003468
1,2022-03-02 11:15:46.026465
0,2022-03-02 11:15:46.050466
0,2022-03-02 11:15:46.071471
1,2022-03-02 11:15:46.094552
0,2022-03-02 11:15:46.116467
0,2022-03-02 11:15:46.138527
0,2022-03-02 11:15:46.164480
0,2022-03-02 11:15:46.186529
0,2022-03-02 11:15:46.210465
0,2022-03-02 11:15:46.232526
0,2022-03-02 11:15:46.256470
0,2022-03-02 11:15:46.279466
0,2022-03-02 11:15:46.301467
0,2022-03-02 11:15:46.322466
0,2022-03-02 11:15:46.344465
0,2022-03-02 11:15:46.366467
0,2022-03-02 11:15:46.389472
1,2022-03-02 11:15:46.411470
1,2022-03-02 11:15:46.434517
1,2022-03-02 11:15:46.456518
0,2022-03-02 11:15:46.479466
1,2022-03-02 11:15:46.500484
0,2022-03-02 11:15:46.522465
0,2022-03-02 11:15:46.544465
0,2022-03-02 11:15:46.566465
0,2022-03-02 11:15:46.589466
1,2022-03-02 11:15:46.614484
0,2022-03-02 11:15:46.639467
0,2022-03-02 11:15:46.662470
1,2022-03-02 11:15:46.685470
1,2022-03-02 11:15:46.706470
0,2022-03-02 11:15:46.727465
0,2022-03-02 11:15:46.749477
0,2022-03-02 11:15:46.770467
1,2022-03-02 11:15:46.792518
